"On","Prec. m/z","Z","Ret. Time (min)","Delta Ret. Time (min)","Iso. Width","Collision Energy"
"TRUE","129.056129710815","1","1.246","0.2","Narrow (~1.3 m/z)","20"
"TRUE","157.087013513786","1","4.846","0.2","Narrow (~1.3 m/z)","20"
"TRUE","197.081822346915","1","3.733","0.2","Narrow (~1.3 m/z)","20"
"TRUE","221.944460478042","1","4.835","0.2","Narrow (~1.3 m/z)","20"
"TRUE","230.950529794105","1","0.858","0.2","Narrow (~1.3 m/z)","20"
"TRUE","234.85941215565","1","0.572","0.2","Narrow (~1.3 m/z)","20"
"TRUE","243.033006743184","1","3.855","0.2","Narrow (~1.3 m/z)","20"
"TRUE","244.907986847263","1","4.886","0.2","Narrow (~1.3 m/z)","20"
"TRUE","246.075546551925","1","3.828","0.2","Narrow (~1.3 m/z)","20"
"TRUE","246.57698901482","1","3.828","0.2","Narrow (~1.3 m/z)","20"
"TRUE","255.82206655952","1","1.853","0.2","Narrow (~1.3 m/z)","20"
"TRUE","264.890332539286","1","4.967","0.2","Narrow (~1.3 m/z)","20"
"TRUE","277.217011262177","1","9.244","0.2","Narrow (~1.3 m/z)","20"
"TRUE","287.902472125975","1","1.253","0.2","Narrow (~1.3 m/z)","20"
"TRUE","295.227580288689","1","10.083","0.2","Narrow (~1.3 m/z)","20"
"TRUE","312.230171539022","1","10.093","0.2","Narrow (~1.3 m/z)","20"
"TRUE","318.999858395845","1","0.805","0.2","Narrow (~1.3 m/z)","20"
"TRUE","329.232928321239","1","6.403","0.2","Narrow (~1.3 m/z)","20"
"TRUE","349.908540233052","1","1.459","0.2","Narrow (~1.3 m/z)","20"
"TRUE","363.20953493155","1","9.618","0.2","Narrow (~1.3 m/z)","20"
"TRUE","366.150396296099","1","4.916","0.2","Narrow (~1.3 m/z)","20"
"TRUE","377.281881270459","1","10.174","0.2","Narrow (~1.3 m/z)","20"
"TRUE","383.352480216308","1","10.184","0.2","Narrow (~1.3 m/z)","20"
"TRUE","385.258773107995","1","8.202","0.2","Narrow (~1.3 m/z)","20"
"TRUE","395.153048312719","1","5.038","0.2","Narrow (~1.3 m/z)","20"
"TRUE","397.003309957194","1","1.843","0.2","Narrow (~1.3 m/z)","20"
"TRUE","398.140579154701","1","4.906","0.2","Narrow (~1.3 m/z)","20"
"TRUE","400.14849929803","1","10.083","0.2","Narrow (~1.3 m/z)","20"
