"On","Prec. m/z","Z","Ret. Time (min)","Delta Ret. Time (min)","Iso. Width","Collision Energy"
"TRUE","307.053776159404","1","1.843","0.2","Narrow (~1.3 m/z)","20"
"TRUE","220.947399434925","1","1.459","0.2","Narrow (~1.3 m/z)","20"
"TRUE","291.047957729081","1","3.998","0.2","Narrow (~1.3 m/z)","20"
"TRUE","453.244647697256","1","5.25","0.2","Narrow (~1.3 m/z)","20"
"TRUE","723.512854067558","1","10.255","0.2","Narrow (~1.3 m/z)","20"
"TRUE","827.476884117704","1","10.255","0.2","Narrow (~1.3 m/z)","20"
"TRUE","594.318697383311","1","7.525","0.2","Narrow (~1.3 m/z)","20"
"TRUE","390.995780266186","1","6.099","0.2","Narrow (~1.3 m/z)","20"
"TRUE","413.200368787027","1","4.759","0.2","Narrow (~1.3 m/z)","20"
"TRUE","571.435645233966","1","11.053","0.2","Narrow (~1.3 m/z)","20"
"TRUE","843.50365120327","1","11.053","0.2","Narrow (~1.3 m/z)","20"
"TRUE","285.240204995732","1","8.617","0.2","Narrow (~1.3 m/z)","20"
"TRUE","301.235238892179","1","8.091","0.2","Narrow (~1.3 m/z)","20"
"TRUE","492.336851867419","1","8.586","0.2","Narrow (~1.3 m/z)","20"
"TRUE","280.622211571801","1","5.139","0.2","Narrow (~1.3 m/z)","20"
"TRUE","529.204566903736","1","6.858","0.2","Narrow (~1.3 m/z)","20"
"TRUE","423.190766809784","1","4.41","0.2","Narrow (~1.3 m/z)","20"
"TRUE","758.624179711561","1","13.116","0.2","Narrow (~1.3 m/z)","20"
"TRUE","315.251182800538","1","7.454","0.2","Narrow (~1.3 m/z)","20"
"TRUE","355.286561007333","1","9.375","0.2","Narrow (~1.3 m/z)","20"
"TRUE","521.348182943748","1","8.121","0.2","Narrow (~1.3 m/z)","20"
