"On","Prec. m/z","Z","Ret. Time (min)","Delta Ret. Time (min)","Iso. Width","Collision Energy"
"TRUE","149.059645703261","1","0.609","0.2","Narrow (~1.3 m/z)","20"
"TRUE","153.127191847649","1","1.539","0.2","Narrow (~1.3 m/z)","20"
"TRUE","162.112545261075","1","0.538","0.2","Narrow (~1.3 m/z)","20"
"TRUE","195.087875264861","1","1.195","0.2","Narrow (~1.3 m/z)","20"
"TRUE","227.079234529633","1","0.791","0.2","Narrow (~1.3 m/z)","20"
"TRUE","233.189812366693","1","7.676","0.2","Narrow (~1.3 m/z)","20"
"TRUE","277.052217368931","1","4.562","0.2","Narrow (~1.3 m/z)","20"
"TRUE","283.007290875255","1","3.248","0.2","Narrow (~1.3 m/z)","20"
"TRUE","285.07894911825","1","5.391","0.2","Narrow (~1.3 m/z)","20"
"TRUE","300.289545967198","1","8.879","0.2","Narrow (~1.3 m/z)","20"
"TRUE","314.232674775283","1","4.896","0.2","Narrow (~1.3 m/z)","20"
"TRUE","319.19455566454","1","9.638","0.2","Narrow (~1.3 m/z)","20"
"TRUE","321.210459039977","1","10.093","0.2","Narrow (~1.3 m/z)","20"
"TRUE","335.221601702623","1","9.011","0.2","Narrow (~1.3 m/z)","20"
"TRUE","345.148328670626","1","1.428","0.2","Narrow (~1.3 m/z)","20"
"TRUE","354.127421785239","1","4.128","0.2","Narrow (~1.3 m/z)","20"
"TRUE","358.27688413166","1","7.322","0.2","Narrow (~1.3 m/z)","20"
"TRUE","362.236526485875","1","10.093","0.2","Narrow (~1.3 m/z)","20"
"TRUE","364.252501926877","1","10.608","0.2","Narrow (~1.3 m/z)","20"
"TRUE","365.289278722692","1","10.093","0.2","Narrow (~1.3 m/z)","20"
"TRUE","368.279373739928","1","5.937","0.2","Narrow (~1.3 m/z)","20"
"TRUE","371.265349570153","1","11.286","0.2","Narrow (~1.3 m/z)","20"
"TRUE","378.240128246359","1","7.191","0.2","Narrow (~1.3 m/z)","20"
"TRUE","380.255913757801","1","7.717","0.2","Narrow (~1.3 m/z)","20"
"TRUE","383.166972453366","1","9.607","0.2","Narrow (~1.3 m/z)","20"
"TRUE","383.27338121176","1","9.658","0.2","Narrow (~1.3 m/z)","20"
"TRUE","392.737370954937","1","11.174","0.2","Narrow (~1.3 m/z)","20"
"TRUE","404.733854722156","1","11.174","0.2","Narrow (~1.3 m/z)","20"
"TRUE","450.813360861988","1","8.92","0.2","Narrow (~1.3 m/z)","20"
"TRUE","456.404322136536","1","8.596","0.2","Narrow (~1.3 m/z)","20"
"TRUE","464.31393216584","1","8.758","0.2","Narrow (~1.3 m/z)","20"
"TRUE","464.373553566532","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","466.329182715723","1","9.304","0.2","Narrow (~1.3 m/z)","20"
"TRUE","479.270152049993","1","10.093","0.2","Narrow (~1.3 m/z)","20"
"TRUE","482.324440063687","1","7.747","0.2","Narrow (~1.3 m/z)","20"
"TRUE","485.360098834119","1","11.468","0.2","Narrow (~1.3 m/z)","20"
"TRUE","517.386094383449","1","10.072","0.2","Narrow (~1.3 m/z)","20"
"TRUE","517.385723687146","1","9.607","0.2","Narrow (~1.3 m/z)","20"
"TRUE","537.41251072653","1","9.617","0.2","Narrow (~1.3 m/z)","20"
"TRUE","547.653267987702","1","8.323","0.2","Narrow (~1.3 m/z)","20"
"TRUE","551.434014391172","1","9.911","0.2","Narrow (~1.3 m/z)","20"
"TRUE","591.459312445785","1","10.093","0.2","Narrow (~1.3 m/z)","20"
"TRUE","593.471064169011","1","9.355","0.2","Narrow (~1.3 m/z)","20"
"TRUE","595.347638586209","1","4.117","0.2","Narrow (~1.3 m/z)","20"
"TRUE","601.479720900674","1","11.478","0.2","Narrow (~1.3 m/z)","20"
"TRUE","603.292591522027","1","7.727","0.2","Narrow (~1.3 m/z)","20"
"TRUE","612.555684751248","1","12.752","0.2","Narrow (~1.3 m/z)","20"
"TRUE","617.472947455934","1","9.658","0.2","Narrow (~1.3 m/z)","20"
"TRUE","620.565779186283","1","9.587","0.2","Narrow (~1.3 m/z)","20"
"TRUE","629.512276380367","1","12.681","0.2","Narrow (~1.3 m/z)","20"
"TRUE","636.555850022249","1","12.62","0.2","Narrow (~1.3 m/z)","20"
"TRUE","638.571436388548","1","12.812","0.2","Narrow (~1.3 m/z)","20"
"TRUE","649.534384917595","1","10.083","0.2","Narrow (~1.3 m/z)","20"
"TRUE","653.565179962765","1","10.605","0.2","Narrow (~1.3 m/z)","20"
"TRUE","655.563920353856","1","9.617","0.2","Narrow (~1.3 m/z)","20"
"TRUE","659.400140133447","1","7.777","0.2","Narrow (~1.3 m/z)","20"
"TRUE","668.594823348554","1","12.812","0.2","Narrow (~1.3 m/z)","20"
"TRUE","686.641036877146","1","13.318","0.2","Narrow (~1.3 m/z)","20"
"TRUE","703.576696292959","1","11.286","0.2","Narrow (~1.3 m/z)","20"
"TRUE","711.568242940835","1","13.338","0.2","Narrow (~1.3 m/z)","20"
"TRUE","715.062712221725","1","11.286","0.2","Narrow (~1.3 m/z)","20"
"TRUE","723.050477153461","1","11.286","0.2","Narrow (~1.3 m/z)","20"
"TRUE","727.574330106459","1","11.144","0.2","Narrow (~1.3 m/z)","20"
"TRUE","728.558407989875","1","12.297","0.2","Narrow (~1.3 m/z)","20"
"TRUE","731.541650631267","1","11.174","0.2","Narrow (~1.3 m/z)","20"
"TRUE","739.038045435615","1","11.225","0.2","Narrow (~1.3 m/z)","20"
"TRUE","739.571012661649","1","11.508","0.2","Narrow (~1.3 m/z)","20"
"TRUE","741.052258682379","1","11.306","0.2","Narrow (~1.3 m/z)","20"
"TRUE","750.5429308126","1","12.004","0.2","Narrow (~1.3 m/z)","20"
"TRUE","762.505285259592","1","11.72","0.2","Narrow (~1.3 m/z)","20"
"TRUE","768.552733693969","1","11.417","0.2","Narrow (~1.3 m/z)","20"
"TRUE","792.044880706375","1","11.412","0.2","Narrow (~1.3 m/z)","20"
"TRUE","794.604897927732","1","12.236","0.2","Narrow (~1.3 m/z)","20"
"TRUE","799.61238902334","1","12.256","0.2","Narrow (~1.3 m/z)","20"
"TRUE","806.569880975685","1","11.468","0.2","Narrow (~1.3 m/z)","20"
"TRUE","808.584101629498","1","12.044","0.2","Narrow (~1.3 m/z)","20"
"TRUE","809.085001957244","1","12.044","0.2","Narrow (~1.3 m/z)","20"
"TRUE","811.66909559482","1","12.317","0.2","Narrow (~1.3 m/z)","20"
"TRUE","816.58878465295","1","12.226","0.2","Narrow (~1.3 m/z)","20"
"TRUE","825.491293131187","1","12.822","0.2","Narrow (~1.3 m/z)","20"
"TRUE","826.093525671702","1","12.165","0.2","Narrow (~1.3 m/z)","20"
"TRUE","837.497379356157","1","11.164","0.2","Narrow (~1.3 m/z)","20"
"TRUE","842.634863099848","1","11.286","0.2","Narrow (~1.3 m/z)","20"
"TRUE","847.608406410756","1","7.757","0.2","Narrow (~1.3 m/z)","20"
"TRUE","849.677442404913","1","12.701","0.2","Narrow (~1.3 m/z)","20"
"TRUE","862.624094426138","1","11.276","0.2","Narrow (~1.3 m/z)","20"
