"On","Prec. m/z","Z","Ret. Time (min)","Delta Ret. Time (min)","Iso. Width","Collision Energy"
"TRUE","149.02365180612","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","162.112447966117","1","0.983","0.2","Narrow (~1.3 m/z)","20"
"TRUE","203.052651384329","1","0.548","0.2","Narrow (~1.3 m/z)","20"
"TRUE","219.101620690649","1","4.754","0.2","Narrow (~1.3 m/z)","20"
"TRUE","253.631650843075","1","7.373","0.2","Narrow (~1.3 m/z)","20"
"TRUE","259.093876920753","1","4.754","0.2","Narrow (~1.3 m/z)","20"
"TRUE","261.979757319871","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","266.610614321611","1","7.99","0.2","Narrow (~1.3 m/z)","20"
"TRUE","279.158893713599","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","280.154021009667","1","1.003","0.2","Narrow (~1.3 m/z)","20"
"TRUE","281.631204255585","1","7.373","0.2","Narrow (~1.3 m/z)","20"
"TRUE","284.294692132647","1","10.73","0.2","Narrow (~1.3 m/z)","20"
"TRUE","286.635900103213","1","7.878","0.2","Narrow (~1.3 m/z)","20"
"TRUE","287.130995609226","1","4.835","0.2","Narrow (~1.3 m/z)","20"
"TRUE","291.120165815303","1","6.584","0.2","Narrow (~1.3 m/z)","20"
"TRUE","297.167729944393","1","4.754","0.2","Narrow (~1.3 m/z)","20"
"TRUE","302.21484245231","1","6.16","0.2","Narrow (~1.3 m/z)","20"
"TRUE","321.06448521143","1","4.754","0.2","Narrow (~1.3 m/z)","20"
"TRUE","322.146140144222","1","8.576","0.2","Narrow (~1.3 m/z)","20"
"TRUE","330.170364532915","1","2.894","0.2","Narrow (~1.3 m/z)","20"
"TRUE","331.247688470403","1","6.402","0.2","Narrow (~1.3 m/z)","20"
"TRUE","332.115773199311","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","332.242900887357","1","4.663","0.2","Narrow (~1.3 m/z)","20"
"TRUE","335.219175421627","1","6.898","0.2","Narrow (~1.3 m/z)","20"
"TRUE","357.278458072246","1","7.191","0.2","Narrow (~1.3 m/z)","20"
"TRUE","358.132712854935","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","358.294557728454","1","6.19","0.2","Narrow (~1.3 m/z)","20"
"TRUE","360.274005719616","1","5.492","0.2","Narrow (~1.3 m/z)","20"
"TRUE","363.185369664907","1","9.233","0.2","Narrow (~1.3 m/z)","20"
"TRUE","370.257549343629","1","10.942","0.2","Narrow (~1.3 m/z)","20"
"TRUE","372.310621568707","1","6.665","0.2","Narrow (~1.3 m/z)","20"
"TRUE","387.198995854309","1","10.184","0.2","Narrow (~1.3 m/z)","20"
"TRUE","388.305522975599","1","6.22","0.2","Narrow (~1.3 m/z)","20"
"TRUE","392.75653945395","1","11.053","0.2","Narrow (~1.3 m/z)","20"
"TRUE","394.21617064982","1","9.64","0.2","Narrow (~1.3 m/z)","20"
"TRUE","397.291842820575","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","419.748917585553","1","11.437","0.2","Narrow (~1.3 m/z)","20"
"TRUE","419.756759560598","1","11.751","0.2","Narrow (~1.3 m/z)","20"
"TRUE","429.261074598767","1","8.253","0.2","Narrow (~1.3 m/z)","20"
"TRUE","434.79986967664","1","12.337","0.2","Narrow (~1.3 m/z)","20"
"TRUE","445.327594173713","1","9.638","0.2","Narrow (~1.3 m/z)","20"
"TRUE","447.34307262488","1","10.083","0.2","Narrow (~1.3 m/z)","20"
"TRUE","450.321495807737","1","6.22","0.2","Narrow (~1.3 m/z)","20"
"TRUE","450.357505703922","1","7.413","0.2","Narrow (~1.3 m/z)","20"
"TRUE","452.373031568631","1","7.737","0.2","Narrow (~1.3 m/z)","20"
"TRUE","459.257076822218","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","468.309185230505","1","7.373","0.2","Narrow (~1.3 m/z)","20"
"TRUE","472.303047140536","1","6.22","0.2","Narrow (~1.3 m/z)","20"
"TRUE","479.259881529635","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","488.222987427843","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","489.1725747564","1","4.906","0.2","Narrow (~1.3 m/z)","20"
"TRUE","490.290374924064","1","7.373","0.2","Narrow (~1.3 m/z)","20"
"TRUE","502.293556085868","1","8.02","0.2","Narrow (~1.3 m/z)","20"
"TRUE","510.302967140752","1","1.206","0.2","Narrow (~1.3 m/z)","20"
"TRUE","521.419699313958","1","9.678","0.2","Narrow (~1.3 m/z)","20"
"TRUE","531.219830407189","1","6.857","0.2","Narrow (~1.3 m/z)","20"
"TRUE","535.034735753519","1","4.805","0.2","Narrow (~1.3 m/z)","20"
"TRUE","536.307015646295","1","8.212","0.2","Narrow (~1.3 m/z)","20"
"TRUE","543.401665332687","1","10.083","0.2","Narrow (~1.3 m/z)","20"
"TRUE","546.264391683852","1","10.285","0.2","Narrow (~1.3 m/z)","20"
"TRUE","548.318290080571","1","8.333","0.2","Narrow (~1.3 m/z)","20"
"TRUE","550.386506646419","1","9.001","0.2","Narrow (~1.3 m/z)","20"
