"On","Prec. m/z","Z","Ret. Time (min)","Delta Ret. Time (min)","Iso. Width","Collision Energy"
"TRUE","782.567879462289","1","11.437","0.2","Narrow (~1.3 m/z)","20"
"TRUE","899.646420838073","1","11.437","0.2","Narrow (~1.3 m/z)","20"
"TRUE","955.865038370813","1","14.577","0.2","Narrow (~1.3 m/z)","20"
"TRUE","521.137915991557","1","11.933","0.2","Narrow (~1.3 m/z)","20"
"TRUE","820.803430012305","1","14.228","0.2","Narrow (~1.3 m/z)","20"
"TRUE","836.777370012305","1","14.228","0.2","Narrow (~1.3 m/z)","20"
"TRUE","858.759312012305","1","14.228","0.2","Narrow (~1.3 m/z)","20"
"TRUE","145.096045332377","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","255.217621514839","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","277.200771549355","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","376.25773783195","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","383.170027362197","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","410.761509256821","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","458.344116237403","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","471.355856571173","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","493.338085731907","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","531.238785133781","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","545.004011179892","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","629.385069921776","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","644.344405314915","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","660.318345314915","1","5.755","0.2","Narrow (~1.3 m/z)","20"
"TRUE","271.196227016652","1","9.355","0.2","Narrow (~1.3 m/z)","20"
"TRUE","296.244917039255","1","9.355","0.2","Narrow (~1.3 m/z)","20"
"TRUE","312.219918521251","1","9.355","0.2","Narrow (~1.3 m/z)","20"
"TRUE","363.276262330759","1","9.355","0.2","Narrow (~1.3 m/z)","20"
"TRUE","517.38596264023","1","9.355","0.2","Narrow (~1.3 m/z)","20"
"TRUE","389.166283967783","1","4.957","0.2","Narrow (~1.3 m/z)","20"
"TRUE","286.230367752167","1","9.274","0.2","Narrow (~1.3 m/z)","20"
"TRUE","303.232709876548","1","9.274","0.2","Narrow (~1.3 m/z)","20"
"TRUE","589.385871982022","1","9.274","0.2","Narrow (~1.3 m/z)","20"
"TRUE","268.293474479343","1","5.963","0.2","Narrow (~1.3 m/z)","20"
"TRUE","268.087466646506","1","4.461","0.2","Narrow (~1.3 m/z)","20"
"TRUE","261.191360681688","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","277.164774802151","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","277.102775418258","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","288.092709377981","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","293.279488525273","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","329.118893495941","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","332.173969301639","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","337.2177276372","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","342.316364652685","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","348.147401845586","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","353.187511584416","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","366.263372597247","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","466.314222848398","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","499.145984763796","1","5.588","0.2","Narrow (~1.3 m/z)","20"
"TRUE","317.151301540311","1","4.754","0.2","Narrow (~1.3 m/z)","20"
"TRUE","357.29728205303","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","389.237684958828","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","411.219530537113","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","459.225170444452","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","476.248221139988","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","497.445180938218","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","535.942656348542","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","545.359695422396","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","627.486270524215","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","957.516171827483","1","9.385","0.2","Narrow (~1.3 m/z)","20"
"TRUE","244.191273729899","1","5.31","0.2","Narrow (~1.3 m/z)","20"
"TRUE","306.254477956689","1","3.197","0.2","Narrow (~1.3 m/z)","20"
"TRUE","393.300896644071","1","7.191","0.2","Narrow (~1.3 m/z)","20"
"TRUE","412.451147238881","1","13.409","0.2","Narrow (~1.3 m/z)","20"
"TRUE","904.284685503082","1","13.409","0.2","Narrow (~1.3 m/z)","20"
"TRUE","497.236953781657","1","5.209","0.2","Narrow (~1.3 m/z)","20"
"TRUE","685.186449438621","1","10.325","0.2","Narrow (~1.3 m/z)","20"
"TRUE","200.069588484658","1","0.66","0.2","Narrow (~1.3 m/z)","20"
"TRUE","152.070541647281","1","0.68","0.2","Narrow (~1.3 m/z)","20"
"TRUE","428.370645124862","1","9.304","0.2","Narrow (~1.3 m/z)","20"
"TRUE","444.344585124862","1","9.304","0.2","Narrow (~1.3 m/z)","20"
"TRUE","315.249198166025","1","6.857","0.2","Narrow (~1.3 m/z)","20"
"TRUE","230.175877459582","1","4.916","0.2","Narrow (~1.3 m/z)","20"
"TRUE","241.106271330846","1","5.614","0.2","Narrow (~1.3 m/z)","20"
"TRUE","298.097382638895","1","5.614","0.2","Narrow (~1.3 m/z)","20"
"TRUE","302.165146191896","1","6.059","0.2","Narrow (~1.3 m/z)","20"
"TRUE","307.043873409747","1","3.036","0.2","Narrow (~1.3 m/z)","20"
"TRUE","580.638669626788","1","14.39","0.2","Narrow (~1.3 m/z)","20"
"TRUE","433.332599210869","1","6.503","0.2","Narrow (~1.3 m/z)","20"
