"","mz","rt","GD_020_NIST_RPN_RRHD_B1.mzML","GD_021_NIST_RPN_RRHD_B1.mzML","GD_024_NIST_RPN_RRHD_B1.mzML","GD_026_NIST_RPN_RRHD_B1.mzML","GD_028_NIST_RPN_RRHD_B1.mzML"
"group","mz","rt","nist","nist","nist","nist","nist"
"M818.5896T725.1","818.589595470832","725.079162597656","114145.453519167","108776.815698517","115579.467424316","111712.729249098","114037.339581537"
"M822.5278T668.1","822.527822963859","668.055358886719","212483.209790091","214326.80440193","204212.122292057","206760.576373344","199937.530238361"
"M824.5448T682","824.544843612116","682.008911132812","2344705.22105494","2318558.28228312","2276399.42453503","1411602.63621175","2302636.0803742"
"M826.5604T685.6","826.560375993243","685.64800000002","3363979.66834878","3307980.85395608","3104672.65239377","3144329.88564373","3307138.82054198"
"M826.5607T697.2","826.560712863722","697.174255371094","4344018.24541005","4503708.25767776","4318591.61595631","4357214.09347502","4475486.06226685"
"M828.5678T697.2","828.567826178565","697.173","725207.516019947","933388.320663781","612657.40428349","649948.546413032","537358.30337649"
"M828.5762T705.1","828.576223222131","705.060119628906","6893191.47755189","6991523.42565486","6870537.18168749","6837822.77617872","6801874.68394077"
"M829.6433T737.2","829.643276322115","737.20999999998","1123748.3854589","1131425.51393131","1092307.05334211","1106695.31023317","1110123.3752577"
"M830.592T722","830.591992779721","722.044982910156","7006665.2712129","6983345.9533404","6868594.46462343","6953980.51084974","6959101.4844646"
"M832.6072T736.6","832.607151733952","736.604001953115","1894090.96605094","1873297.61901049","1830940.64538612","1826096.70594996","1835338.35939356"
"M833.5171T700.8","833.517109640828","700.814270019531","247195.144222622","255184.424697871","243067.734118359","244926.01741153","249025.009381892"
"M836.5789T714.2","836.578860740393","714.158020019531","195770.178024627","200541.934231349","185352.480076464","195483.178927992","190747.655997977"
"M838.5955T717.2","838.595496242811","717.192016601562","635985.626805358","628372.413206217","608560.150115583","610782.452920489","614798.807264672"
"M838.5953T733.6","838.595257339942","733.571105957031","231922.969152031","229033.139869457","229970.015167462","228853.548638427","224985.159907023"
"M839.5575T656.5","839.557542482372","656.53000000002","196797.901150628","195282.971519157","186365.337690234","190621.117033386","190618.351618736"
"M840.6106T736.6","840.610634601875","736.603515625","484651.642374188","477650.846862632","472052.705578002","473736.683200314","474828.495861945"
"M843.6583T748.7","843.658277142813","748.73599999998","583275.691366346","569410.02647331","550772.940860014","526062.69489209","567761.285574812"
"M845.6741T765.7","845.674085951319","765.721618652344","310395.037353313","310845.049424885","307131.605048108","301288.495086337","302026.989448048"
"M850.5602T692.3","850.560243830418","692.320983886719","2931664.89664669","2886141.50912188","2832463.59619495","2851299.14828421","2858883.83031541"
"M852.5755T704.5","852.575454747584","704.452941894531","2343505.30273397","2375674.83400052","2311906.96725996","2325818.98716036","2338625.53106573"
"M854.5917T722","854.591674409541","722.044982910156","3693940.77357372","3279181.39919957","3182709.61128601","3211410.30435092","3245827.04442749"
"M857.6755T755.4","857.675521382114","755.408996582031","2893580.91704158","2851852.90636645","2733721.89804975","2710653.95188993","2808909.25961912"
"M868.5314T680.8","868.531426290431","680.794991455068","342914.988180416","333665.919165962","327829.6362046","335600.967434792","335727.446420255"
"M871.688T762.7","871.688035551877","762.688390869151","89168.9449023768","85311.1296520894","82603.0889145159","85182.878468168","84965.8268681237"
"M878.583T648.6","878.582976471699","648.644226074219","48514.1298547061","49994.1792895596","48974.5390904223","48292.0181780163","52857.2477913319"
"M885.5485T736.3","885.548524006381","736.258544921875","4655824.84370632","4601219.25654326","4448259.16419361","4480163.90611961","4558318.17187402"
"M885.5505T732.4","885.550499216047","732.357727050781","4549070.67789887","4498938.89378078","4357240.40919287","4390923.29946899","4457481.00854413"
"M885.6268T745.1","885.626814557028","745.096004150401","30351.898131604","62128.9277428745","57942.4969861373","57953.6820784368","53509.9798735706"
"M894.5462T686.3","894.54618724059","686.254150390625","485269.18660404","467946.383668619","474929.106751619","477221.633880255","472728.165238578"
"M896.5625T705.7","896.562529066177","705.666","725686.634272159","740405.525890437","644120.066197148","657946.978190724","747269.412727875"
"M898.5784T723.9","898.578404915203","723.863952636719","993491.69394878","952739.716072312","972812.185558869","949981.496804708","943828.764238005"
"M899.6458T754.2","899.645760376228","754.195991943349","214143.867063224","207701.310418303","199184.404700241","205623.705032797","203680.690497595"
"M911.645T748.7","911.645045483469","748.735961914062","150928.149581432","156241.652359726","141187.032449927","147898.068838494","150946.695225683"
"M913.5809T754.2","913.580864056144","754.195930908193","63156.9042575861","66649.8853970063","48130.6873733589","63628.0292311227","45367.8982336061"
"M913.6612T766.3","913.661229156426","766.327331542969","85487.0284561316","83463.4360968758","84099.2466030391","83240.6997355224","86723.5959076251"
"M922.5774T723.3","922.577420193858","723.259033203125","367691.056239034","359146.027961248","366437.943795469","364535.232843355","356596.167914214"
"M922.6894T780.3","922.689426344971","780.279984130869","46154.5927216025","46529.9813338476","41564.2253709846","41423.655437171","44195.6899136263"
"M923.6462T739.6","923.646176363777","739.637084960938","358815.999399073","349261.871388379","347070.02857978","344836.672168125","350250.26913138"
"M924.5937T729.3","924.593660846931","729.3251953125","479825.632673013","465283.692321025","461990.640464896","478650.064891113","480025.259631468"
"M924.6467T740.2","924.646680645302","740.242980957031","191088.48223203","192685.987732104","186245.638916566","175543.033980122","191165.781209339"
"M944.5669T723.9","944.566930994418","723.865051269531","172273.413493077","171079.178337048","173902.790142237","169653.218959149","164683.670625829"
"M947.609T492.7","947.608968577365","492.740020751953","113183.63402288","113383.726721834","108730.746149194","109882.764366024","108212.11695254"
"M951.6823T756","951.682271159888","756.01513671875","119150.207069692","125436.616984729","113305.699800776","114277.339001795","113428.779936787"
"M957.6323T749.3","957.632258522627","749.342041015625","59080.6037209166","59605.569234055","57405.0036304934","58290.0555579404","52489.2183480927"
"M971.6511T756","971.651129649181","756.015014648438","318495.475867814","316181.232541173","311407.382098355","306494.636904537","304011.445992073"
