"","mz","rt"
"1",477.854213577578,487.265991210938
"2",486.842791937549,487.265991210938
"3",487.344883990915,487.265991210938
"4",496.339838589298,487.265991210938
"5",516.322107458457,487.265991210938
"6",725.519464960131,487.265991210938
"7",741.993103721684,487.265991210938
"8",747.481390489239,487.265991210938
"9",758.006281513203,487.265991210938
"10",761.986330562748,487.265991210938
"11",761.986330562748,487.265991210938
"12",784.47795350778,487.265991210938
"13",273.679274563796,473.313018798828
"14",509.847083514616,473.313018798828
"15",520.338966079513,473.313018798828
"16",521.341278417426,473.313018798828
"17",530.338580317508,473.313018798828
"18",559.802117793648,473.313018798828
"19",599.452106646154,473.313018798828
"20",611.326229907377,473.313018798828
"21",619.261486087631,473.313018798828
"22",623.44340179341,473.313018798828
"23",675.320002449198,473.313018798828
"24",755.980050015547,473.313018798828
"25",769.995545183811,473.313018798828
"26",769.995545183811,473.313018798828
"27",793.009385158085,473.313018798828
"28",821.484898333358,473.313018798828
"29",822.982496851201,473.313018798828
"30",505.884712445089,531.549011230469
"31",510.874143971238,531.549011230469
"32",514.874661187267,531.549011230469
"33",516.885703634278,531.549011230469
"34",524.368961674341,531.549011230469
"35",528.688074265388,531.549011230469
"36",532.85807097957,531.549011230469
"37",533.685086200182,531.549011230469
"38",536.357534117466,531.549011230469
"39",548.836399141726,531.549011230469
"40",554.833526458716,531.549011230469
"41",557.82403676387,531.549011230469
"42",562.840217228902,531.549011230469
"43",578.814565533539,531.549011230469
"44",581.349761563423,531.549011230469
"45",586.410186197101,531.549011230469
"46",592.815381338728,531.549011230469
"47",603.483397838907,531.549011230469
"48",624.300346076533,531.549011230469
"49",761.573468304844,531.549011230469
"50",765.497552010635,531.549011230469
"51",783.545475743939,531.549011230469
"52",791.534153333925,531.549011230469
"53",810.040627653293,531.549011230469
"54",826.525769127921,531.549011230469
"55",341.57539300884,499.401336669922
"56",439.234690764037,499.401336669922
"57",511.860680928645,499.401336669922
"58",522.351999835849,499.401336669922
"59",525.822069013861,499.401336669922
"60",526.367026378057,499.401336669922
"61",542.997045338116,499.401336669922
"62",552.84320239501,499.401336669922
"63",617.279966992559,499.401336669922
"64",646.398222529345,499.401336669922
"65",677.336035117933,499.401336669922
"66",694.796548296012,499.401336669922
"67",708.423316392276,499.401336669922
"68",758.05596564259,499.401336669922
"69",773.529905777886,499.401336669922
"70",792.514589390453,499.401336669922
"71",801.008688876463,499.401336669922
"72",801.502088733199,499.401336669922
"73",802.502951376082,499.401336669922
"74",809.492768135626,499.401336669922
"75",809.991938026523,499.401336669922
"76",809.991938026523,499.401336669922
"77",821.980304307005,499.401336669922
"78",878.531863499016,499.401336669922
"79",884.545783018462,499.401336669922
"80",229.680792014028,632.2490234375
