"","mz","rt","GD_012_matrix_RPP_RRHD_B1.mzML","GD_014_matrix_RPP_RRHD_B1.mzML","GD_015_matrix_RPP_RRHD_B1.mzML","GD_017_matrix_RPP_RRHD_B1.mzML","GD_019_matrix_RPP_RRHD_B1.mzML","GD_010_NIST_RPP_RRHD_B1.mzML","GD_011_NIST_RPP_RRHD_B1.mzML","GD_013_NIST_RPP_RRHD_B1.mzML","GD_016_NIST_RPP_RRHD_B1.mzML","GD_018_NIST_RPP_RRHD_B1.mzML"
"group","mz","rt","matrix","matrix","matrix","matrix","matrix","nist","nist","nist","nist","nist"
"M301.1411T443.3","301.141064925796","443.285079956055","1749088.22174012","1658142.21228467","1745196.75785073","1614440.6999164","1928529.68164258","2276921.6536921","2168185.97087187","1968197.68156258","2008344.73151384","1958390.10740727"
"M301.2017T347.7","301.201691567111","347.74300000002","2169.18604988152","2326.44770006415","841.83309596891","1592.03405997508","1342.11354089505","29029.1878830867","30015.5813684847","35380.4627155168","29453.0465306491","32753.0405230225"
"M301.2196T249.5","301.219566123689","249.471008300781","0","604.101206527464","271.757442840934","388.112901421171","469.986382309184","17753.8863632559","19323.1251925319","17544.7462530356","16408.3162608765","19682.8105676357"
"M301.2521T313.2","301.252128551208","313.166015625","0","0","0","192.933590850793","0","29630.3111776275","26960.9534469398","32839.3279460713","24641.2705768696","25689.1529534028"
"M301.281T238.6","301.281012811613","238.551802612315","41404.6773331383","47640.0246460687","46967.2857686643","50403.1459901387","45743.74796662","32364.6659089733","30736.6473353336","46536.9490652357","50005.9437181276","50405.5906492011"
"M301.2844T359.3","301.284441696396","359.258697509766","14829.3685804049","15078.1735304829","16158.2144033386","15321.4499946259","15866.0432305908","15612.395113875","15642.6604933323","13767.1296108651","15109.0541859792","16314.8699923339"
"M301.2928T532.8","301.292791928608","532.762023925781","999.397623596197","687.125730560307","356.470739410402","1500.57238631837","365.98463043976","18249.2359620477","18345.615446045","16280.9048486215","15974.6424327028","18257.3251625696"
"M301.2926T426.6","301.292617456733","426.603498413096","3800.01344246612","2838.20903621959","3877.94307106591","3588.79001239912","2362.59291087141","24408.682727037","24082.5993966706","20419.7583275947","22377.7994185244","21600.3759742027"
"M301.6333T474.5","301.633349500289","474.526565551758","0","155.836911426438","0","0","0","63436.2906305085","62377.4586149308","64246.6177463324","61567.7367265213","57904.4541368483"
"M301.6423T492.7","301.642328524851","492.724792480469","0","0","0","0","0","60550.4871704999","49929.9145701156","64649.0562118696","63039.6186811784","50312.9201865154"
"M301.6491T514","301.649067108682","513.957092285156","154.277049069887","0","0","0","0","80829.5974336958","75694.3719458507","72598.931038037","81739.4751336223","69247.1454108646"
"M302.0836T421.1","302.083647596473","421.144012451172","157.859234552407","462.290994598996","0","628.707799375257","855.063104557228","62952.6133185597","58176.9217938359","58892.8137231459","57109.901628596","56986.8086980394"
"M302.1207T32.9","302.120689135786","32.9040031433105","0","142.006667645233","0","0","0","56020.9401292027","44490.378361889","56772.5887925362","54971.5493598175","61384.0331880654"
"M302.1384T406.6","302.138444541896","406.584289550781","98985.68988665","95859.296040948","96454.2284382567","99079.0958413017","102172.071208776","95653.2959027479","89303.831314385","92034.795747986","90008.740580203","86469.4124753105"
"M302.1442T443.3","302.144182184155","443.285079956055","288465.444330805","278163.262247551","307521.647688448","318389.125415936","326988.410143831","379585.30449702","383583.144830008","336550.073230394","353672.566633494","337608.485121759"
"M302.1758T523.1","302.175813587976","523.05603124998","0","0","0","0","0","44088.3724402855","40644.4969536213","81623.4506916234","46658.6948375321","48879.2613800008"
"M302.1959T175.5","302.195887758908","175.463668823242","148.684031553556","335.90226360712","0","179.736814213645","410.343422235995","14080.6593540908","15584.6366899066","16591.705586089","15353.3583373234","13717.9918446076"
"M302.2148T369.6","302.21484245231","369.579193115234","0","0","0","0","0","512607.299018733","482339.527507458","504530.613963883","506265.684958342","493701.109460939"
"M302.2323T276.2","302.232292479277","276.161987304688","523.324472311352","353.365387609435","549.865038258689","563.307884327239","173.633415048321","190561.393821505","194251.375457886","190381.409159843","196938.200190119","196274.09431056"
"M302.2688T361.7","302.268768682374","361.696136474609","72001.1727033466","68313.5175930608","74498.3674790258","69569.9151303201","68208.0085325167","64950.5060108123","68385.3871124542","59338.1102055793","59772.9618859646","58432.4567140764"
"M302.3049T388.4","302.304885772369","388.38639831543","39445.2538112785","35106.3043426213","36406.7300631885","36876.2207852151","36678.3607791833","35424.858793319","42469.8355127375","43842.1325623109","39973.0995941386","35134.2264605713"
"M302.3051T435.7","302.305127215847","435.703002929688","13068.7820342666","11467.0021908783","12575.3896052585","12268.2386867104","11738.4569284146","51262.4073104206","48136.0474115307","44653.0287446475","42680.3268713182","41625.6900636967"
"M302.6573T540.6","302.657256206427","540.647888183594","0","0","0","0","0","59811.8828616214","55860.1244509275","54123.6273777242","48284.0523908113","51293.5302752491"
"M303.0061T617.1","303.006053668587","617.083984375","329.231596563102","0","430.831402436861","0","0","15370.8214835566","16163.4832131847","14878.5929906615","14795.9255221737","14260.0065933213"
"M303.0541T262.2","303.054076931122","262.209136962891","756.684722670354","265.14030951543","408.773273795843","590.844937173999","589.911254375686","20937.6618457377","20658.521816337","17853.3780880555","20096.6038639786","19249.0768105941"
"M303.0739T76","303.073944047811","75.97399999998","0","0","232.932333493836","0","0","23815.6164040147","18859.2225665779","19295.7992154954","22118.2294822914","20117.2566878938"
"M303.1547T509.7","303.154697299812","509.710968017578","0","627.736517015146","1237.62062003603","0","749.124665666492","226099.834839315","231465.370728483","214033.32802127","218306.965296128","212444.13045025"
"M303.1726T549.7","303.172589687262","549.747375488281","1424.34763705172","1332.31845101071","444.561730169691","260.380356345791","843.980585204581","37710.8372860297","29691.9942845593","35917.1953062345","31264.3867417819","27614.7908317059"
"M303.1734T442.4","303.173424886299","442.37599999998","31239.3670015367","33791.9955675059","36004.4459502339","37004.2642389522","35077.7443874507","71563.2359441675","75790.4399235946","83413.8259972719","76162.4427719378","78231.2968968748"
"M303.2101T412.1","303.210134131561","412.098297119141","14517.6590098261","14179.6320709709","14715.8616152065","13489.5218638512","13170.6837051442","14654.4615220927","15472.1103341019","17108.0812698823","17489.0167492937","14070.2897800415"
"M303.2178T369","303.217804503467","368.975006103516","0","248.827032680877","361.374328561635","0","0","97295.9428480928","94470.8106411685","87545.4618365079","90690.5201392954","92216.5949238715"
"M303.2244T578.3","303.224444865354","578.261413574219","1434.96784479348","1524.32797981445","1669.35835498486","1447.63137278897","851.746943530201","54691.5728029412","58960.8396451419","50939.1301758117","37897.3205739354","53962.7690127272"
"M303.2315T555.2","303.23151529066","555.206726074219","4866.21808867253","5757.44736568182","6903.81242587146","4845.07652756416","4933.39807535625","223521.652439586","266893.845845074","216731.039740173","221449.603147327","209870.816428651"
"M303.2638T248.9","303.26376912857","248.864875793457","4570.10669324135","4581.64598780958","4838.9491977946","5632.96651649779","5081.11367813105","5716.08132794747","3695.85735681585","9480.07671061343","7902.37741211664","9050.77204266201"
"M303.272T361.7","303.272047467504","361.695983886719","10269.47157583","14007.8601819541","14195.3198935842","13568.9604913421","12433.5779859257","13713.3688961442","15124.3231416274","12185.7349134979","13949.1234248352","16381.4837423698"
"M303.5943T442.4","303.594277023636","442.376007080078","0","0","135.582215626538","0","159.224029932318","13621.0093609603","8773.27454312206","12024.9801858857","8555.35191984563","12355.1882183246"
"M303.6564T509.7","303.65637492974","509.71000000002","0","0","172.156333327293","0","0","47468.7050216147","58208.9966386962","59101.6388438335","70077.8312105555","64683.9429308318"
"M303.7024T531.5","303.702354142975","531.549011230469","1354.70717383747","412.422253850259","447.655015566527","1369.34310058478","906.64619975126","89823.6452035114","83841.6582858691","93032.8666107233","81300.3681229977","93630.9745527753"
"M304.1446T455.1","304.144617921174","455.115","1243.74988810807","1633.35969370353","878.028618867064","357.244889828038","1435.25993151252","39867.0816119704","36326.8995190936","29465.915045329","30984.324354744","35640.8173979264"
"M304.1541T154.8","304.154104632123","154.83499999998","0","165.848362074965","0","0","0","156972.623574159","157347.145087848","152289.138707982","155232.904542395","151815.015799224"
"M304.1557T509.7","304.155706580674","509.71000000002","1685.55120938271","481.635790277539","767.792606618522","532.913120572766","1150.44178789937","73072.2213284391","74089.2104269124","65147.8120111561","70003.665224231","63366.5176084681"
"M304.2117T191.8","304.211694581664","191.84299999998","0","521.256103486972","0","151.302071149933","0","267274.228400154","275150.913346275","259797.556543473","274165.324663987","263212.776238741"
"M304.2302T386","304.2301946404","385.959991455078","0","0","0","0","0","80466.6283667401","79630.7324664942","77886.7747183839","80945.1949226947","78812.8369102084"
"M304.2478T481.2","304.247776406911","481.19899999998","50283.6514260857","49845.2491612354","54769.1902943864","24031.3161973675","21922.1152240496","33054.4326472124","33086.6590309099","35122.5229360966","33688.7985944713","35746.4161759817"
"M304.2995T371.4","304.299537972089","371.398101806641","99502.8739707199","104109.596707822","100647.850699784","103721.597195744","99631.8226746398","65523.1316490709","63657.8798815067","197962.675691803","196577.080554253","192524.059922584"
"M305.0065T617.1","305.006503566418","617.08399999998","545.532029468359","866.129561195874","343.439366950757","1300.58919788514","257.909761765095","28232.5047389844","25669.3794572505","26141.6422854169","27470.143481122","28425.7964443409"
"M305.1361T425.4","305.136104275719","425.389984130859","0","0","437.298496700078","0","0","100206.537020671","103141.283000046","108917.277648486","120496.476805013","124139.629930957"
"M305.1572T46.2","305.157190013638","46.24999999998","37120.0805555488","37809.1010371661","36434.3339375114","42384.9720659381","38434.0092212756","131210.228429054","130242.271413262","240243.398411739","235196.333571064","237335.455313292"
"M305.1574T154.8","305.157400356746","154.83499999998","2050.82718520526","1413.20420444128","831.585510328833","2149.52811064583","1020.04988449219","33888.091560587","35606.2396618133","34401.3120699307","35133.2508334178","35363.7205376418"
"M305.2147T191.8","305.2147368549","191.84299999998","0","0","0","0","0","48364.4853752491","64921.9606584675","48685.2221655151","45132.1237471697","47894.9605481688"
"M305.2321T291.3","305.2321034221","291.328063964844","20597.1054906681","29610.3243787277","25030.0941956816","22124.4148327178","21867.6656286798","903.102025864789","741.204504891657","529.706990431564","0","536.1212235125"
"M305.2893T465.7","305.289335381468","465.704330444336","21229.6186134376","52988.8382975244","50241.7133536964","39650.4633207501","35791.3546412425","27134.0039440391","29555.8957127633","24993.7772772575","29661.410353063","30453.1641915979"
"M305.3028T371.4","305.302770439941","371.396301269531","22947.1728640686","23250.844429551","22129.8938975831","21915.7567778892","23897.3148354202","13910.2000484656","14593.4867599366","42325.9797726542","44928.2185207194","44111.6884350488"
"M305.6631T509.1","305.663076472192","509.105529785156","0","149.077872346484","0","0","0","41192.4207059204","44210.2684608417","46255.9107662648","38429.6338975031","43061.4357946619"
"M306.042T267.7","306.042006942906","267.669982910156","428.922718301238","277.979622306209","0","0","0","42389.759425923","42352.1499569875","38195.9545014067","42454.8174274289","41411.3822766015"
"M306.0917T222.2","306.091652436963","222.173095703125","0","303.966717439539","0","0","0","37176.8868487643","35476.7955516936","47508.9076311769","34426.6047598307","33055.5305152689"
"M306.109T370.2","306.108973416356","370.188","199.845264843355","433.538772918284","332.681084420819","0","560.245038496951","10527.5041808792","10845.6673798828","10019.1068221874","9749.88268857421","10627.4657107217"
"M306.1394T425.4","306.139407926663","425.389984130859","219.570606830859","0","0","468.473240810631","271.170081088184","16840.5389389159","16143.8285758775","17227.3651200946","16751.3336906488","17449.3792996544"
"M306.1604T46.2","306.16040058881","46.2499961852927","3569.01659505035","4590.6324017313","4122.67652105713","4252.53730352952","5345.55785883773","18214.1920745434","16832.6512051678","29578.36429936","32268.1724562581","31663.7088428101"
"M306.2172T191.8","306.217216651137","191.84299999998","0","0","0","0","0","6248.50086208916","6558.99806888371","5524.87680477881","5736.07427413694","6359.69864523694"
"M306.2557T358.1","306.255655993688","358.055633544922","31524.5600833933","31215.3426600536","34255.7532564318","32429.0509159949","33014.4938855277","34055.5800001959","30385.2543182354","31967.0434822921","28855.5411571926","30038.0982968627"
"M306.2955T465.4","306.295542754276","465.427154541016","98140.1009886224","218760.258628219","212597.731650528","194444.594255238","197569.649515313","189669.661294212","183650.038564614","144486.43810688","183255.870856018","152303.50923426"
"M307.0035T617.1","307.00352589062","617.083984375","1116.07556773722","0","347.298894147078","0","1012.2016526636","11116.3870495402","10328.1856120119","11072.1610960337","9513.19269408361","9086.39483462094"
"M307.0196T47.5","307.019598498801","47.463","0","166.712365319582","0","195.374213033928","0","70369.5447141724","74607.9022050858","70511.7103312161","67214.7983901875","65583.579638562"
"M307.0488T314.4","307.048765614099","314.378998901367","199644.79392049","216898.475211986","208239.682082119","239266.319080509","251886.355946414","251607.301270118","246404.729041081","336749.85332165","194894.107038803","203161.784672327"
"M307.0852T274.3","307.085152172338","274.340209960938","816.825488299916","603.798507155556","1698.54686411117","889.142968151914","457.269624743022","119344.496276631","117762.061187781","207573.148847741","108217.604830518","111523.184576286"
"M307.0867T76.6","307.086651870857","76.5808486938477","0","246.709680618253","479.839754610693","0","0","20881.9603644104","20255.0608353827","15194.6319907367","18539.2050767029","21082.9786880999"
"M307.094T406.6","307.094041843957","406.582580566406","968785.518469924","962220.446076812","971301.28548911","940729.633398318","970355.936041523","914967.235055379","870176.736807937","841210.596620261","878352.613176594","849017.966812175"
"M307.2628T344.7","307.262785121285","344.71000000002","1428.72072930304","2112.22353869719","1649.84398217227","1131.73169293871","1022.69640388651","21168.5574257411","21558.7975029746","19507.0881886059","20534.319537143","19883.5177757383"
"M308.0229T47.5","308.022860944301","47.4629821777344","0","0","184.00560983623","444.530632752825","315.357706866094","7545.77779549901","11046.4058243481","10239.5845347749","8498.04289057617","8114.03510554747"
"M308.0522T314.4","308.052161083699","314.378998901367","29261.6266170513","29076.9322895508","29760.2028932579","32791.9223363336","40402.4780492911","38427.0194543636","36807.719245689","49402.8907845238","27733.4494972134","30052.0253284043"
"M308.0973T406.6","308.097336977158","406.582580566406","184297.490223936","186210.394832663","182929.050289819","180320.879157123","183995.405772491","178278.621623064","169166.388496107","159796.783505913","174469.957271484","164350.513337421"
"M308.1213T247.7","308.121329004592","247.651000976562","0","160.922371049793","0","0","0","22520.0754193957","19648.3056467164","19424.3434196044","19172.801832369","21116.1081758789"
"M308.1256T351.4","308.1255743025","351.382995605469","225.659634699468","0","151.589524323866","0","0","309984.064847642","305611.569709435","301250.453325675","306362.793615875","307778.912716387"
"M308.1853T247.7","308.185336373698","247.651123046875","0","0","0","0","263.12595187462","17041.1544675426","18135.0399319517","18758.2031627576","15430.9852255684","17693.4031986678"
"M308.1896T547.9","308.189624265001","547.926696777344","2564.36390355156","1453.59911959854","1594.25650002691","951.899309862473","1303.92344887825","32016.3639199875","25111.8015263618","29344.0518081144","30751.3084190158","27233.7300024661"
"M308.2005T256.7","308.200503333034","256.749542236328","381.92579326474","186.361900804816","331.258176551462","139.829792936443","292.621792452503","69193.4988076466","72182.1211313347","68673.4013606543","73165.05463437","79883.8791314768"
"M308.2531T358.1","308.253131621066","358.05599987793","14856.4964353271","13602.1724567458","13425.1109434852","10145.7582417249","12688.0156478435","11763.0280341431","12478.642984952","9507.88409365959","11543.6006068992","9828.69623495106"
"M308.2636T554","308.263588277664","553.992736816406","9145.29931671115","4589.25089676283","4402.56813278288","8545.91201461223","8581.07105849321","28008.4833752914","26838.5623989128","26762.1516276857","25182.6913037494","28423.8337794669"
"M308.2793T447.2","308.279252063475","447.22900000002","109362.452575422","99151.8944699994","104860.503390943","111217.31753271","111112.698973816","100387.322096863","109207.616371067","116571.914511151","106607.460733374","101052.609070801"
"M309.0172T47.5","309.017183834484","47.463","0","0","0","233.740194895086","140.202821000557","23112.9672286986","24585.0368110926","24617.9664376782","22182.4825428467","21042.7044497523"
"M309.0214T108.7","309.021381859235","108.731971740723","0","0","0","0","0","132179.512847168","126132.272560649","112018.103423369","132054.625568583","125235.928204789"
"M309.0906T291.9","309.090588859984","291.93408203125","6302.27274180346","7497.96027137786","5612.20142957475","8027.24869009974","6792.86968233244","25949.6921835268","23498.5435793655","32016.6645916568","29984.8338759956","23503.8273152999"
"M309.1004T406","309.100401015542","405.97900390625","25718.4824151377","22233.4625465409","23403.0572924194","22551.5645200677","20683.3803209851","23378.910012692","22567.4632007447","18913.0030023992","19112.7283936831","12205.1633551568"
"M309.1289T351.4","309.128897503766","351.382995605469","1212.45404642756","913.377265929431","1260.62364895137","1733.34478530306","1666.28768408932","60000.8529530123","61555.3433928445","61818.2067297112","63455.306063269","60121.9336561524"
"M309.1261T442.4","309.126106001658","442.375213623047","35595.6465246167","37610.9937473697","35655.5107464488","43991.3881665289","37194.0467570997","75045.6384588972","74185.6638619681","67340.416897066","66714.1042934759","63484.1446117101"
"M309.1263T443.2","309.126339371842","443.234970092773","48265.4570963472","39867.2875302979","36008.5593029967","55767.8409119915","40948.2635172676","76157.0608074339","73648.8118429214","70458.1923991089","64733.8487053759","69963.1037456924"
"M309.1514T561.3","309.151446803846","561.273681640625","805.877218801852","2095.01019235393","1248.2445232","1103.36250706098","0","127372.652313995","126504.217140474","114910.241671428","120215.58121366","118341.556109819"
"M309.165T531.5","309.164983850459","531.549011230469","2243.65689335476","3429.44058395998","1528.19173210123","1884.07900818444","1637.36429593879","149362.145663585","152805.341426041","148793.413659077","149093.334996156","144368.127767263"
"M309.2036T481.2","309.203582478822","481.19899999998","374701.506445142","389389.048123191","380381.403171632","290098.316426994","270518.397389623","194531.309559642","215486.633223131","204329.121675195","198500.655605586","204172.185528902"
"M309.2269T241.6","309.226897079223","241.585243225098","84848.6868404219","87193.1986793048","100872.861091378","116261.992289088","135409.990905325","88452.5924320167","107728.128453578","78143.4904107479","99924.9331993706","114264.200077057"
"M309.6632T531.5","309.663194764531","531.549011230469","0","0","0","0","0","204380.553330922","198273.595042738","201437.872454778","200014.174128141","203077.564311155"
"M310.0243T108.7","310.02429823608","108.730895996094","0","0","0","191.446885572181","127.965253381158","16551.8131750194","18609.0883475098","14811.4525573764","18595.4704020119","17472.1924833893"
"M310.0866T75.4","310.08660384321","75.3678741455078","0","0","0","0","0","12209.1298220856","13921.7278765582","10255.5873504429","14809.7422701028","13778.1602198402"
"M310.1576T561.3","310.15762269262","561.273803710938","974.997434661808","608.677112051951","931.013857126768","1216.75424466655","593.186321101151","30634.8891802203","34161.391965088","29309.8293237182","28601.52077868","28484.134634763"
"M310.1629T531.5","310.16285376138","531.549011230469","1218.06472000573","691.261918204796","260.066960076842","139.260138491634","409.890541563643","2147263.50776088","2155498.07947007","2172296.34711629","2158363.69229906","2135843.26150174"
"M310.2012T261.6","310.201189085529","261.602172851562","0","0","0","0","0","655560.058640281","656994.15834294","653026.732581644","656822.480560752","635515.448946661"
"M310.2075T481.2","310.207491265807","481.19899999998","57974.4887668035","68035.9106257632","63929.017104325","22035.1777832811","22260.6627838094","36673.8970502005","36427.8665675586","37856.7897888535","36796.4453599576","37820.555541852"
"M310.2075T36.5","310.207501692037","36.5435638427734","25319.4268764271","21550.647856681","18492.4982303881","20537.9221249785","19865.8461568184","250.44508980992","131.043111382321","0","666.908605655544","0"
"M310.2351T424.9","310.235066276113","424.877244750967","330618.133633402","323845.405863025","309672.300119481","312730.682131574","307679.944744341","382501.8965495","376012.26196686","358956.641523927","367004.729272248","352299.897035596"
"M310.3108T594.6","310.310802740136","594.639080078125","3156088.72716712","3193367.49641352","3180814.36986445","3182815.28180962","3164636.19147541","2659663.65327746","2656792.1764582","3337016.11745135","3352379.28261369","3318656.51207548"
"M310.3104T689.3","310.310447729389","689.271423339844","363493.592869118","351379.504068643","344544.599839803","378988.197204951","393611.275400981","171900.825993695","175721.514586525","177753.001503877","165055.868514577","171000.883472945"
"M310.6644T531.5","310.664432746875","531.549011230469","0","300.734096601878","0","0","302.333218472484","741404.60123271","732306.592013018","734464.579720942","741025.533588579","724941.443902046"
"M310.6791T472.7","310.679114089592","472.707","0","0","0","0","0","45779.304677745","35956.6659246012","43735.0003792257","39349.992461803","35424.8852705815"
"M311.0553T403.6","311.055336354323","403.552000976572","27204.2627908558","22258.5594766588","26065.050623709","27240.0685521907","27122.5250551758","23817.6097490382","25905.4957767776","26948.7715978338","23404.603203775","25214.6043844071"
"M311.0705T314.4","311.070454861592","314.378997802734","56333.7589004517","53121.1637973697","55933.9035546005","59012.5755406979","62556.4379507029","76030.409776904","77208.9747868152","81038.3343758237","60602.845238785","57766.9392345292"
"M311.073T85.1","311.072964280153","85.074","159.990399350841","194.926563927668","0","0","0","23317.8999549403","25197.0166419902","14536.540951246","32500.0252143053","23491.0395427368"
"M311.0799T352.6","311.079877758723","352.60285949707","54814.6222426428","53006.871098841","53759.8353642725","55326.4856629686","49267.5588942551","46690.4421898721","46260.265441553","56962.4293345231","40216.3301994698","38551.4202244301"
"M311.1551T246.4","311.155067182713","246.43798828125","417.127722298212","0","168.740575802506","0","0","24646.4807815453","26856.9096010369","25032.2114240848","26266.7650351605","27247.6329967526"
"M311.1532T561.3","311.153219009852","561.273803710938","3053.82525260941","1704.05242312991","2863.63781046867","1252.49695412232","501.113417397737","51215.532099699","48769.2272417336","41007.4551164827","43639.9535178835","37759.5484332943"
"M311.1636T531.5","311.163585849874","531.549005615234","74918.2560817522","92489.3467384452","102080.770934639","72844.513959862","84628.2218814819","876887.233503217","866607.649383082","837051.278451639","857801.004300375","848207.94177077"
"M311.2044T261.6","311.204366017282","261.602172851562","0","0","235.04545101963","0","156.10739392747","123232.676924377","119474.051102743","119420.00900864","119928.168544062","118298.657575415"
"M311.2382T425","311.238174419014","424.970489501953","54820.2392920793","57710.4452257429","55580.3341324605","55944.7343805061","47877.200633384","61613.5530336855","63801.0593545043","60778.0864549825","56407.9724340818","58793.0086169793"
"M311.2555T510.9","311.255531316378","510.924","310144.979011118","335617.337931664","339125.97596952","328220.331627332","320810.837064028","397854.177724932","291630.613479881","296489.931924415","298376.151265874","295978.486610811"
"M311.3137T594.6","311.313740738301","594.639080078125","672419.423097657","677610.790697991","690433.483665233","683624.148212377","688875.15336746","571554.428097471","586410.407495106","727491.954315726","724648.523936665","732790.416946508"
"M311.6339T474.5","311.633894841969","474.52685546875","156.267009597632","180.92315789056","0","186.89258979708","167.758064023902","93371.9717032909","46222.8003161751","95435.6929442462","92498.2245046691","91775.6556989274"
"M311.6642T531.5","311.664234886758","531.549011230469","0","263.465878781273","0","0","358.879904698883","490670.947845057","490347.279295278","475501.885961042","500487.696290944","474100.552266564"
"M311.6868T500.6","311.686761171711","500.611053466797","159.804005547799","0","0","0","0","56842.5648349143","63043.4623580713","53567.0503931341","52418.2940263243","61366.3157449419"
"M312.043T221.6","312.043010272219","221.567123413086","1011.55066737486","179.696390912868","320.230670755729","816.077844834421","350.7377531128","75702.3444612652","78482.887517676","71888.1421145271","80595.6173765711","74662.9934227683"
"M312.0645T239.8","312.064528405642","239.765029907227","482.330717179924","0","876.922786815092","1277.63349850103","960.046942032874","16526.9283487749","22777.8259146071","19867.6335487061","20330.3502038676","20461.8533589624"
"M312.1163T204.6","312.116341630611","204.582138061523","0","164.157188154447","263.672385243406","0","475.341243988558","332057.296283205","315343.110914033","340240.17450004","311792.352905566","325465.82874896"
"M312.12T105.1","312.120042661127","105.09199999998","0","0","0","0","0","24600.7064815915","24309.839020703","22956.6827586627","23574.4867520042","24694.2010140418"
"M312.1485T590.7","312.148547929815","590.748077392578","33647.5414452203","23987.6554172605","27384.9202428429","23950.1074444735","30266.5653530079","14132.7218735824","12251.7827898195","66732.8820459641","61971.3394494507","35907.2841768632"
"M312.1591T388.4","312.159131323278","388.386657714844","3566.42611230695","2550.65981480839","678.831278396615","1771.25189070787","1922.56862366766","273222.224647635","265819.727234096","268960.734940318","273541.980832556","260478.088714486"
"M312.1625T531.5","312.162482696765","531.549011230469","0","219.003339749498","648.69421025633","219.640494525433","276.96365522407","387022.391272403","371723.821919254","385171.145360247","385845.320584908","372760.430824341"
"M312.2164T244.6","312.216428892214","244.618011474609","180.406467545534","0","0","289.138212060618","212.927486089546","67332.0324933569","63190.9489192069","69926.4270994648","66942.7750681565","78229.7856656172"
"M312.2419T424.6","312.241853165527","424.590316772461","6795.96701580268","5798.57270876912","6362.70327842175","6331.70894208156","5308.2781346522","8116.12991491696","8046.57132764982","6136.71029314912","4800.74528212287","2307.45253823901"
"M312.3172T594.8","312.317177916069","594.827007324219","77119.7277609601","71914.8749979972","79945.5503929059","81382.6469949437","81007.0708985486","68805.8096770014","68463.9856430315","81936.4638302763","84670.5238900908","82655.3521471861"
"M312.3259T627.3","312.325894157069","627.284486816406","393525.429413813","395788.519700683","407606.834733666","402002.156795314","400386.097538661","435055.529790503","436067.918148173","533918.025106205","542345.171532916","540802.851115988"
"M312.3622T513.4","312.362247449657","513.35009765625","57880.795677159","54268.1495415553","58114.0401272805","51363.7775353127","50031.1283237138","73450.7393784345","75949.8045965052","119584.307684638","122727.420166185","117937.00530369"
"M312.3623T463.6","312.362282077624","463.607269287109","46154.4381866596","46597.4014291513","45695.1864962903","50646.2709809231","51446.3796258825","190193.174049782","186691.382882092","50740.6121681889","47886.1583586321","54453.9940057751"
"M312.663T531.5","312.662965453889","531.549011230469","0","129.625904371286","0","131.555717881679","0","121246.875272876","117179.5518783","111207.491984849","113586.727817034","108034.668667203"
"M312.6928T531.5","312.692808225526","531.549","0","189.714436080609","0","163.359450118306","142.230262868544","74116.2214667637","74397.687400632","77794.2196462567","63338.2566320346","67207.5106531447"
"M312.9926T314.4","312.992552999783","314.378998901367","10969.2947370177","12821.138819447","12136.4385419256","13522.9267546373","16818.9889226728","26452.8125009165","28417.2359689187","14980.3067505654","17948.9017997628","18111.3507548981"
"M313.0461T221.6","313.04613420516","221.567123413086","189.264386197604","353.01566142491","200.098647759071","0","248.584845814297","17887.7145478272","15407.8160742187","14207.6282085564","14117.8924733395","16334.8449808311"
"M313.0664T314.4","313.066443228607","314.379029418945","16322.3882118407","24057.2798496321","24583.6884124787","30289.7050789837","18701.4089196154","38102.4785112624","30342.4376674418","42410.7411940044","22885.624369176","39605.084975561"
"M313.1195T204.6","313.119542497527","204.582138061523","364.514336533667","859.665911749116","164.622519706287","154.28761077945","185.446795745797","67825.420588916","67846.8571736419","69157.8127241135","65214.1532125104","62023.2038321322"
"M313.1332T412.1","313.133208018181","412.074935913086","53308.3517241083","48132.6134598095","46706.0104449466","42827.7654145931","47359.0836391983","53747.8234504648","57068.361061493","57099.9657648772","56525.4761559081","58035.102289837"
"M313.1545T194.3","313.154492031889","194.26900000002","225.381219341558","143.109994330904","0","156.645562924468","0","187286.854583979","187169.345061151","192072.792217236","188778.26416739","182323.474057116"
"M313.1617T531.5","313.161674472415","531.549011230469","2217.81430605449","4918.68226345289","3344.77450742455","3876.27935854449","2866.45527838144","64156.4150244643","65496.0218312579","59990.0558314208","62124.2059244229","64231.4539410319"
"M313.1626T389","313.162603856427","388.992990478526","7821.90236438812","9759.56413289169","7386.96445410489","8507.80562013844","7504.14994612303","34943.3562308224","74885.5321793548","72418.7224759973","72245.3796699586","73173.7037298098"
"M313.1684T547.3","313.168369010832","547.3212890625","958.992109340323","0","1321.23724863725","314.095378581291","1671.88392278418","15994.4016809014","14297.2358327332","14057.3244866426","12775.3782095364","11520.0530714422"
"M313.2348T447.2","313.234848014357","447.22900000002","468777.147534393","469110.908430565","467072.831819817","482357.874825118","484665.042737744","483472.805860991","484236.915411772","479524.427088464","487506.640074171","479399.320531317"
"M313.2368T413.9","313.236816274252","413.863983154297","4691.30976989241","2659.13386308205","5402.87346091769","6156.80758261702","4870.20849295508","99093.7020953158","101649.138495837","95724.7508626919","156718.187576861","99405.0898243958"
"M313.3292T627.2","313.329219411313","627.162902832031","87363.963748688","85700.5172549882","87152.3834528244","83682.9056838353","87459.2942523433","98086.4602932698","95853.4021554202","121450.484553466","116214.268284304","121360.387611656"
