"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","matrix","nist","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","isotopes","adduct","pcgroup","meanpeak"
"1463",427.1326125821,427.132189235927,427.133308648442,314.998413085938,314.997741699219,315.001953125,5,0,5,NA,150.298093936951,245.957840550149,160.41965202121,NA,18478.8274195573,17328.8177748679,24794.0445714237,17742.4702459707,17724.828544443,"","","18",19213.7977112525
"1464",427.162921401492,427.162830821792,427.163014244898,578.272033691406,577.66600000002,578.273071289062,5,0,5,1247.29547962515,458.832799037065,537.506274674204,NA,NA,101240.040912103,99321.9416111275,95021.4506570401,94793.4584682643,100584.937644556,"[216][M+2]-","","1",98192.3658586182
"1465",427.176401582215,427.176099608937,427.176515632091,605.571044921875,605.56999999998,605.572021484375,5,0,5,4384.44895921601,4479.69686988595,3054.6996897497,3686.93368840743,1707.96016982337,208032.481022367,210724.895650813,192123.117011679,195888.960801377,196361.84051332,"[223][M]-","","28",200626.258999911
"1466",427.179122092073,427.178906537703,427.179387178978,282.232621582041,282.215209960938,282.832336425781,6,0,5,NA,NA,NA,240.919921219319,NA,83351.0639856443,80024.8405786632,84772.3238763427,87641.4843511093,81011.2720095679,"[224][M]-","","740",83360.1969602655
"1467",427.191361741406,427.191095678478,427.191522769794,455.735290527344,455.735015869141,456.341339111328,5,0,5,191.602161180102,NA,NA,352.499833548738,NA,19059.328626471,20073.6549608642,21403.5204582786,20398.9058917024,19711.3708673766,"","[M+2Cl]2- 784.425","2",20129.3561609386
"1468",427.215529669193,427.215388164717,427.216148329087,338.05029296875,338.049,338.655944824219,6,0,5,2557.7125204178,2665.10891465429,3558.37884418551,3780.7994217388,1799.4809826823,99984.7375174891,92791.4176031376,147446.99392724,96754.9279383998,96455.7718296617,"","[M-H]- 428.223","42",106686.769763186
"1469",427.215528318537,427.215407133778,427.215551841168,299.832885742188,299.832,300.439270019531,5,0,5,NA,NA,NA,NA,NA,230326.237417369,230478.701782764,268051.708477012,263567.127284539,221046.58231842,"[225][M]-","[M-H]- 428.228","99",242694.071456021
"1470",427.262270498893,427.261697592793,427.262432292653,430.862945556641,430.86199999998,431.470092773438,5,0,5,NA,158.903771258392,NA,NA,513.980350231619,17358.7913550109,16446.2999176312,13834.726044145,18092.541214572,19496.5730320541,"","[M+Cl]- 392.292","15",17045.7863126826
"1471",427.369426673309,427.369411668848,427.37010750791,609.211120605469,609.209716796875,609.818176269531,5,0,5,NA,NA,NA,NA,170.844905866576,27031.3353646829,29010.3156993573,26808.4130842056,30411.350131845,33581.4403287076,"[219][M+2]-","","28",29368.5709217597
"1472",427.378361223499,427.377741819104,427.378710093974,626.195556640625,625.591003417969,626.197570800781,5,0,5,NA,NA,NA,NA,167.243462329716,48639.1853374077,59614.2766175537,50866.768222601,50433.8755568336,55065.0681041269,"[226][M]-","","512",52923.8347677046
"1475",428.164835971335,428.164226421319,428.165365889446,578.273071289062,578.272033691406,578.879028320312,7,0,5,460.350794638102,NA,451.487015919679,721.33346661407,222.297257179718,33585.6873988227,34621.8089966674,32313.0224488854,33064.4801713409,32495.3830202756,"[216][M+3]-","","1",33216.0764071984
"1476",428.178756472705,428.178429187924,428.178946996645,605.57080078125,604.965026855469,605.5712890625,5,0,5,994.703460050603,1370.60499644391,207.602823976427,849.494410382154,1223.1749627055,53711.6548332271,51453.7176343258,49761.4730577323,52579.379499867,43264.486871466,"[223][M+1]-","","28",50154.1423793236
"1477",428.180083518173,428.179690129987,428.180668992606,282.24100000002,282.215209960938,282.832336425781,5,0,5,NA,NA,NA,NA,NA,30011.3383936981,30833.1521115464,30522.4372251308,27915.3307707124,30300.8028395691,"[224][M+1]-","","740",29916.6122681314
"1478",428.186955649591,428.186750258579,428.187164276412,636.510375976562,636.507446289062,636.51199999998,5,0,5,30926.1752657491,33466.4417064618,24283.8059129087,26929.0233278498,18420.5334795562,215686.055415047,214146.533063433,262443.920574298,258929.734713366,206295.550977742,"","[M-H+HCOOH]- 383.19","56",231500.358948777
"1479",428.219243742926,428.219005184239,428.219423353763,299.832885742188,299.832,300.439270019531,5,0,5,NA,387.422903763675,NA,173.140254001924,166.110525273825,61086.461808754,61049.7315109011,67079.9441929779,61587.0181149664,58823.8636112367,"[225][M+1]-","","99",61925.4038477672
"1481",428.382068467386,428.381674983707,428.382454939472,626.195556640625,625.58899999998,626.197998046875,5,0,5,NA,NA,NA,NA,NA,21503.3175146132,15318.1291294864,18645.4297654048,11062.4616886254,13833.3806716859,"[226][M+1]-","","513",16072.5437539631
"1483",429.09663148404,429.096388782853,429.09705034744,561.893920898438,561.286804199219,561.89404296875,5,0,5,590.375003106222,407.319219825789,1112.67731580883,1367.09627622888,999.377048099041,22905.1597791687,19880.8847289811,16600.5492919259,17736.7650035978,21127.0365766678,"","[M+Cl]- 394.134 [M-H-C6H8O6]- 606.123","74",19650.0790760683
"1484",429.112468861673,429.111991661664,429.112589533579,594.651550292969,594.65087890625,594.652587890625,5,0,5,2411.53610588486,3229.59839012179,2903.28895388341,2563.80634045384,2248.29347220669,42153.6591394881,39026.7872413114,38584.1000501065,40082.516311487,38553.2087778344,"","","28",39680.0543040455
"1485",429.158663664831,429.158317270257,429.158833546523,210.587860107422,210.04900000002,210.860198974609,5,0,5,NA,NA,NA,NA,NA,28249.5333814075,24988.685166773,25412.9860548523,25467.8863285319,26675.0417943483,"[228][M]-","","139",26158.8265451826
"1486",429.159508997281,429.158490873047,429.159673296751,578.273071289062,578.27299999998,578.879089355469,5,0,5,NA,381.564188699424,518.633538257517,225.582439411245,181.328013470955,39918.898676128,37291.1671538266,33494.947636719,39353.3674689351,38151.8485109029,"[216][M+4]-","","1",37642.0458893023
"1487",429.178885217919,429.178781172168,429.178919414718,605.571044921875,604.96399999998,605.572021484375,5,0,5,4625.15325129764,5173.80561639484,4965.88136389266,4773.09327933186,4716.3513325183,198436.35976512,191882.901696683,183324.329960893,185301.418065301,180696.776106787,"[223][M+2]-","","28",187928.357118957
"1488",429.190705562214,429.190579815545,429.191193105642,636.510375976562,636.507446289062,636.51199999998,5,0,5,10030.3546053376,9378.34393700119,9642.62475950643,12402.2097316105,12363.5870427564,92453.2927879963,99482.2028723663,111623.418263001,111959.615064056,93560.9589119617,"[229][M]-","[M-H+HCOOH]- 384.195","56",101815.897579876
"1490",429.21713118264,429.215748033834,429.217791210064,299.832244873047,299.832,300.438903808594,5,0,5,191.484072352312,202.383499697049,NA,NA,NA,20566.751034748,21849.4025694135,15251.124412435,18763.0134749348,21213.5946879559,"[225][M+2]-","","99",19528.7772358975
"1491",429.300186812707,429.30013198244,429.30047055707,439.35499999998,438.749298095703,439.356475830078,5,0,5,274.535562492579,398.736154836224,403.645119518459,455.899297852937,154.284369371229,70632.0451699837,69777.6437683246,68233.9240231773,70700.6941805503,68979.4239772904,"[230][M]-","[M+Cl]- 394.331 [M-H]- 430.308","71",69664.7462238653
"1492",429.337292872197,429.337022756743,429.337451485245,625.591003417969,625.58899999998,626.196960449219,5,0,5,143.607581337132,251.968400498629,NA,186.410434013084,NA,19346.6291722767,16900.5790071796,20018.4963746336,18182.7165081536,18298.6673171666,"","","77",18549.417675882
"1494",430.099692684963,430.099093167383,430.100419667562,561.287902832031,561.286804199219,561.89404296875,5,0,5,225.754895234921,384.623670002247,538.709203123986,172.703507344612,637.359204435059,13512.0991524212,11240.3472418213,10939.1549162021,8595.54177971841,12001.8832214502,"","","74",11257.8052623226
"1495",430.112801464439,430.112541859904,430.112910950195,594.651550292969,594.65087890625,594.652587890625,5,0,5,4753.85917126828,3865.08448944185,2884.78898208769,3869.65651772091,4189.58127240608,70915.4350250342,75044.5081180355,73279.3285656995,72591.3301924177,68673.0287871137,"","[M+Cl]- 395.142","28",72100.7261376601
"1496",430.112721657098,430.112052745874,430.113720621718,595.978576660156,595.344909667969,596.006774902344,5,5,0,7333.53155463193,5815.28186259356,5437.70842440814,5392.3003915649,7367.87322893365,68394.6445690102,71156.0096356732,72491.9551985848,70599.8909932411,67857.1068831026,"","[M+Cl]- 395.142","28",70099.9214559224
"1497",430.130184074736,430.129829816288,430.130856804195,294.37300000002,293.766021728516,294.980072021484,5,0,5,NA,NA,269.778811803502,146.141049224772,136.204367964511,8820.67682201507,8851.91494690556,8637.53825668871,7712.38774564881,7226.29257666454,"","[M+2Cl]2- 790.322 [M-H+Cl]2- 826.299","10",8249.76206958454
"1499",430.180516641357,430.180291200286,430.180558254518,604.965026855469,604.963806152344,605.5712890625,5,0,5,1643.47323193144,1133.01324257075,1699.33059274804,950.243599282,1530.20265939678,65209.7380781999,63483.3005569673,60404.2552200425,61727.2312288509,62187.0967900795,"[223][M+3]-","","28",62602.324374828
"1500",430.191829667748,430.19127841874,430.19219030632,636.510559082031,636.507446289062,637.1171875,5,0,5,1884.05706181936,2548.24596852728,3201.98193663103,4034.12082739582,4483.14986690087,23273.8403708652,24233.0099229326,27389.225896308,26668.5189522654,24023.365659515,"[229][M+1]-","","56",25117.5921603772
"1501",430.295178508444,430.294514551461,430.296067687124,373.839996337891,373.232727050781,374.44600000002,5,0,5,NA,NA,NA,NA,NA,13148.8546611135,11847.7639623722,12624.0745368749,13010.7949226257,13334.7970426556,"","[M-H-H20]- 449.314","51",12793.2570251284
"1502",430.30422904106,430.303560497406,430.304470847728,439.355499267578,439.354339599609,439.356475830078,5,0,5,NA,134.039587325872,192.281126210616,NA,NA,22742.5888596094,24323.767478615,22622.0828583251,20126.8596897474,22826.5975462337,"[230][M+1]-","","71",22528.3792865061
"1506",431.112409124342,431.112262563502,431.113174720533,594.651611328125,594.65087890625,595.344909667969,6,1,5,3825.43926610984,2619.43381033589,4876.02891168765,8147.3174016961,5226.90574981521,78190.3452429623,79955.6777560067,80666.2917852132,79488.3765046498,75024.2539285496,"","[M-H-C5H8O4]- 564.153","28",78664.9890434763
"1507",431.137590018146,431.135965444739,431.13801590581,285.87158203125,285.867553710938,286.48699999998,5,0,5,NA,NA,NA,360.502721225279,NA,13002.1313006835,9957.28917495377,8959.14568204222,12063.6209017434,10522.6834616455,"","[M-H]- 432.143","53",10900.9741042137
"1508",431.1753323133,431.175241473023,431.176004780244,604.964233398438,604.963806152344,604.965026855469,5,0,5,948.271505949753,2010.33939675029,1794.31673901954,1219.07563839108,1894.42860087646,67168.9525634581,63828.8254557857,65447.4405432474,59862.3729178856,62954.1138297463,"[223][M+4]-","","28",63852.3410620246
"1509",431.1944261368,431.194342612523,431.194517209982,636.510375976562,636.507446289062,636.51199999998,5,0,5,21716.9967096113,25169.8018424772,18492.8182421625,23307.5536860712,18109.758890532,68314.4260423613,65310.9201230237,76110.4146782196,81204.7344786036,64652.8618687702,"[229][M+2]-","","56",71118.6714381957
"1512",431.24376439623,431.243091546881,431.244056227014,348.361755371094,347.755676269531,348.3623046875,5,0,5,243.831216129196,137.439016599267,723.530850068141,NA,152.169872140819,11588.1011448641,14038.6119208108,12730.8269994335,16472.7083799896,12778.0642463855,"","","678",13521.6625382967
"1513",431.258536357308,431.256864964987,431.259010054548,594.651550292969,594.045532226562,595.344909667969,7,2,5,2869.54885939218,4318.00019567214,4333.73479633173,4801.45467994131,2719.88623670849,35467.8036955526,32909.9766953859,31624.530808509,35474.0368922611,29703.6252473678,"","[M+Cl]- 396.283","28",33035.9946678153
"1514",431.27484619036,431.273275898415,431.275363787355,604.964965820312,604.963806152344,605.56999999998,5,0,5,169.67268030229,NA,165.17212677002,NA,NA,11378.4561933365,7310.42471840436,11664.9962675702,11585.4566577273,12680.4687967937,"","","28",10923.9605267664
"1515",431.31591232825,431.315713558884,431.316418825379,390.825,390.217864990234,390.826232910156,5,0,5,481.09173041617,NA,NA,NA,NA,25479.8428048754,23168.0945736694,24179.9672576001,28281.8792456303,24888.9340654221,"","","1144",25199.7435894395
"1516",431.315864376347,431.315666170988,431.316135638756,452.096130371094,452.094085693359,452.703,5,0,5,867.714536780475,NA,872.925697267491,587.435546154863,838.998675872571,107700.606274683,129936.072726772,107788.045700532,122758.697984145,107786.79212021,"","","37",115194.042961268
"1518",432.115249991473,432.114837305311,432.115461621094,594.651550292969,594.65087890625,594.652587890625,5,0,5,2480.79093109414,1997.73734107535,3684.49170235927,2888.5783930713,4864.73618166041,53093.0925269733,54060.5681352615,49695.2456544141,54612.3474076292,50477.3565086742,"","[M-H-C6H8O6]- 609.146","28",52387.7220465904
"1519",432.177764351099,432.176842793361,432.178432939317,604.965026855469,604.963806152344,605.5712890625,5,0,5,865.175965024779,NA,NA,151.625069062769,565.048411342238,17528.2506223021,16240.0877933084,15343.4335707501,17187.8809336578,15850.3638667716,"","","28",16430.003357358
"1520",432.196565472792,432.196103162996,432.196984630955,636.510559082031,636.507446289062,637.117431640625,5,0,5,5726.05806816369,7053.44824931584,5173.92167371698,5066.15268184338,6314.85402328894,20976.2119582015,17928.7292218489,22146.8322697653,25273.2167424307,19658.9246437557,"[229][M+3]-","","56",21196.7829672004
"1521",432.312286514814,432.31172618492,432.312422447268,422.976013183594,422.975860595703,422.976654052734,5,0,5,NA,NA,328.379495892407,NA,NA,32639.7005905723,31151.1960991719,36052.1121227966,38540.3126370124,31412.4625265308,"[232][M]-","","30",33959.1567952168
"1522",432.319546879698,432.31930385933,432.319625354683,452.701965332031,452.095886230469,452.703,5,0,5,NA,NA,NA,NA,264.994362100804,31484.4886666518,33726.0632005209,31877.954464867,31274.6092345417,27227.783812042,"","","153",31118.1798757247
"1523",433.074540519254,433.073839867013,433.075037038219,273.74800000002,273.682647705078,274.320678710938,5,0,5,282.381427184679,NA,850.102652544964,NA,NA,14998.2230605958,15306.3652600266,14391.2305994327,17371.6658826897,12674.9672201389,"","","136",14948.4904045767
"1524",433.111465231464,433.111211016841,433.111876299424,242.767501831055,242.20000000002,242.876358032227,5,0,5,149.182584394354,NA,NA,221.147364568605,NA,13515.4026626686,12452.9360044369,13935.7732847735,10886.61016082,12757.9241937744,"","","76",12709.7292612947
"1525",433.112751082805,433.112630243447,433.112892340117,594.651550292969,594.65087890625,594.652587890625,5,0,5,8709.07025636903,7830.68147227246,7355.4614540873,7206.12992824692,5592.83747496533,109241.593582326,104064.59420367,102684.97339485,104614.498497585,102357.806165277,"","[M+Cl]- 398.141","28",104592.693168742
"1527",433.19146502145,433.19108592544,433.191751955251,636.510192871094,635.904479980469,637.117431640625,5,0,5,7445.73095310945,9119.02060371987,9110.34518716182,5916.90488598542,8776.99197900924,31899.0209975437,30449.5718975412,36287.0867992787,38856.5824628386,27844.172600537,"[229][M+3]-","","56",33067.2869515478
"1528",433.222544047734,433.222251555762,433.222748516081,433.289169311523,433.28800000002,433.896301269531,6,0,5,1197.38514341966,707.873431854733,550.257388450608,1313.31201623281,764.087385638462,20514.4362893514,22393.1291461975,22455.2491099128,23322.6752519131,23548.5412448278,"","[M-H-COCH2]- 476.243","424",22446.8062084405
"1529",433.277416832173,433.276914791508,433.277989663028,369.593017578125,369.5927734375,370.200744628906,5,0,5,NA,NA,213.129856470971,NA,126.753866356031,36515.9994352964,34226.11756974,46607.2502388344,36357.4550002695,38573.428738538,"","[M-H-CH3]- 449.314","51",38456.0501965357
"1530",433.315375190302,433.314569605507,433.316683749401,423.581924072266,422.976654052734,423.583038330078,6,0,5,NA,NA,NA,NA,NA,9641.15694278083,9331.63293691266,12591.811718644,11039.5308527725,8557.07161002859,"[232][M+1]-","","30",10232.2408122277
"1531",433.331802887897,433.331641711085,433.331935870549,598.89799999998,598.897827148438,598.898742675781,5,0,5,1158.90457362682,475.149529119115,325.456140686385,630.408938779123,641.843938145041,240827.551632903,250095.750102041,237066.254364694,233553.169207492,243377.83294029,"","[M+Cl]- 398.37","28",240984.111649484
"1532",433.331748457461,433.331553780833,433.331988662314,581.912048339844,581.30599999998,581.912170410156,5,0,5,139.451420901688,1420.15655048012,1275.50182875308,888.436011565297,1791.72415524238,116663.596687804,125513.93780666,125288.38214497,126251.496871875,117665.603814874,"[233][M]-","","702",122276.603465236
"1533",433.345185353336,433.345137773296,433.345362449427,671.089904785156,671.08900000002,671.695434570312,5,0,5,384.079992542551,NA,535.273440807082,NA,297.509501345286,62368.1645929099,58249.4822623953,55034.6927984944,55914.6171826537,56271.3948889456,"[234][M]-","","80",57567.6703450798
"1534",433.36778407631,433.367684585481,433.367976916782,657.136016845703,656.53000000002,657.137145996094,6,0,5,NA,NA,NA,NA,307.44656514919,66369.1326405854,60266.1714197683,62819.4312042736,62176.167168753,64090.5241880126,"[235][M]-","[M-H+HCOOH]- 388.361","62",63144.2853242786
"1536",434.335174323278,434.334530207474,434.335631868765,581.913146972656,581.912048339844,582.519165039062,5,0,5,553.17199637834,164.155577911064,139.894922511186,302.475987465587,592.154351768084,35256.7639577941,35750.2317071575,33042.416361663,32643.582484008,38899.0505131449,"[233][M+1]-","","703",35118.4090047535
"1537",434.348756498341,434.347759034137,434.348959174076,671.089050292969,671.088439941406,671.695129394531,5,0,5,212.379756195228,186.247526251595,150.356215877192,161.29601280777,159.744375776848,16491.5624807223,13345.2162905273,15013.8458717824,14628.7650036808,14913.6211403281,"[234][M+1]-","","80",14878.6021574082
"1538",434.371234899276,434.370421738193,434.371542035195,656.530075683604,656.528991699219,657.136047363281,6,0,5,149.232353463399,NA,NA,141.206934545842,NA,23139.0303761355,23930.1590250704,18778.1880712114,19875.9813409693,19752.0433116955,"[235][M+1]-","","62",21095.0804250164
"1540",435.035100480997,435.034780838054,435.035912544844,395.071990966797,395.070922851562,395.679046630859,5,0,5,NA,NA,NA,207.336437407043,202.617670657185,13062.9661509863,10561.1754848308,11185.0583229481,11651.9377051422,10365.3791466603,"","[M+Cl+NaCOOH]- 332.079 [M-H+NaCOOH]- 368.055","54",11365.3033621135
"1541",435.1150783659,435.114834832766,435.115922251637,594.651672363281,594.65087890625,595.344909667969,7,2,5,2083.01969245881,3244.08227786483,1076.78879453337,3449.65266805008,3121.60091065615,43977.825442584,43127.8075123725,43380.3278302737,42580.7458302104,43379.5483196673,"","","28",43289.2509870216
"1542",435.14566050596,435.145601000661,435.145720302584,294.979064941406,294.373016357422,294.980072021484,5,0,5,NA,129.689861347,NA,NA,126.326863079642,271848.323994873,283850.244565732,283555.443560459,274833.977910864,267765.697414572,"[236][M]-","[M+Cl]- 400.165","10",276370.7374893
"1543",435.226272943955,435.225669858217,435.227008792521,575.846557617188,575.845031738281,576.541015625,10,4,5,7727.88692201241,9929.84368059247,8728.4098168432,10050.1333035475,7991.45810128623,37545.9934816516,36961.0297722573,32427.9570520021,33668.9902805076,31253.9960628943,"","[M+Cl+HCOOH]- 354.252","1",34371.5933298626
"1544",435.251050850628,435.251009541404,435.251207746637,487.886993408203,487.279998779297,487.887023925781,5,0,5,NA,220.212990930841,812.339737951911,145.608503048237,135.588760109894,319724.209399179,303222.731140925,292369.308188359,298963.912177331,300864.053926303,"[237][M]-","","932",303028.84296642
"1545",435.347302703987,435.347138298937,435.347547024729,604.357971191406,604.35700000002,604.963806152344,5,0,5,157.448453741116,NA,140.73265968157,179.042690639673,296.987421654261,399787.645105891,385541.367266266,414124.376218031,402039.297288571,408065.237888882,"","[M+Cl]- 400.383","28",401911.584753528
"1547",436.129822621449,436.129694754075,436.130013973814,594.651,594.044921875,594.651672363281,5,0,5,1692.40878140753,332.029021016588,1838.03150070322,1473.86000461437,1053.51452803705,20801.2468889223,20582.9622052139,23037.106164203,23478.0679742229,21735.2235995322,"","[M-2H+K]- 399.184","28",21926.9213664189
"1548",436.14893699531,436.148670736922,436.149025429803,294.979034423828,294.372009277344,294.980072021484,5,0,5,155.939849963518,139.980425172126,NA,NA,NA,63905.0925511969,62666.596874931,64599.5487272311,65217.4794330623,62054.4714842805,"[236][M+1]-","","10",63688.6378141403
"1551",436.254395793737,436.254161024566,436.254512534657,487.886993408203,487.279998779297,487.887023925781,5,0,5,160.519795702254,NA,NA,NA,369.479268205916,72712.7140113833,73387.0857869474,66081.1225603766,71744.3485317725,76506.7190853917,"[237][M+1]-","","933",72086.3979951743
"1552",436.282857533484,436.282824591602,436.283118639241,515.184020996094,514.578,515.184814453125,5,0,5,238.580320284813,NA,205.411289644556,162.453970282467,NA,207494.198434672,202872.653460109,191907.013049175,200408.622118202,198824.139172796,"[238][M]-","[M-H-C4H8]- 493.344","90",200301.325246991
"1553",436.913970296548,436.912805567144,436.914000059975,48.298583984375,47.9296188354492,48.5709075927734,5,0,5,NA,150.135011745887,NA,NA,NA,10558.3025133393,9807.8551730051,8153.16772217043,8833.64252814767,8201.60548960703,"","","57",9110.9146852539
"1555",437.054144914962,437.053801887678,437.054800628206,270.063873291016,269.45947265625,270.673980712891,5,0,5,181.058812947905,NA,NA,136.733280528675,179.71956596604,21856.2465633728,22499.2761782406,19985.5955746832,24111.4127389647,20862.4915885004,"","","104",21863.0045287523
"1556",437.147224311168,437.146974460504,437.148325797056,294.979064941406,294.37300000002,294.980072021484,5,0,5,162.998446298198,NA,NA,NA,NA,21576.1979401871,20669.6352663871,19268.113610787,21598.5628730203,19385.7711699547,"[236][M+2]-","","10",20499.6561720672
"1557",437.161116899919,437.161052344833,437.161201961355,314.998413085938,314.997741699219,315.001953125,5,0,5,497.184435996674,NA,NA,478.536950800962,139.567889697886,153301.815920935,155013.347984252,147063.589747062,146927.141030996,157252.321409673,"[239][M]-","[M-H+NaCOOH]- 370.181","18",151911.643218583
"1559",437.286549552966,437.286192339213,437.286989622648,515.18403124998,514.578002929688,515.184814453125,5,0,5,1070.18911693326,130.397720108875,NA,1009.22380232668,159.290771937444,51357.6342132107,57706.3459505087,48573.7297657421,51675.8499849115,47935.1800034684,"[238][M+1]-","","90",51449.7479835683
"1560",437.290285093781,437.290049216422,437.290375291788,389.611938476562,389.005035400391,389.6123046875,9,0,5,NA,NA,NA,NA,NA,125753.822694083,124580.402988464,116000.022129596,117495.453299535,125985.076317047,"","","87",121962.955485745
"1561",437.290241101067,437.290203087783,437.290371088989,432.075042724609,431.468994140625,432.076232910156,5,0,5,NA,257.608901950043,NA,NA,147.19006753092,217134.603142119,213002.462244104,202920.613762002,199118.649059717,212481.316955123,"[241][M]-","[M-H+HCOOH]- 392.292","15",208931.529032613
"1562",437.290274332033,437.290008346624,437.290397611595,372.627,372.626007080078,373.233581542969,5,0,5,NA,NA,NA,159.088821527839,NA,83246.2732062379,81504.8845866215,76488.0491612305,77797.5985006898,81011.3008908485,"","","51",80009.6212691256
"1563",437.326877362362,437.326674231914,437.326905422488,550.368041992188,550.366760253906,550.974914550781,5,0,5,159.228584422264,NA,NA,NA,NA,228421.005318644,196103.710329206,229132.465822748,217712.095586977,197307.459317376,"[242][M]-","","58",213735.34727499
"1566",437.363200925324,437.362860570563,437.363378844477,618.917602539062,618.91600000002,619.522583007812,5,0,5,NA,NA,NA,NA,NA,128514.006719788,149670.87552634,136830.246623922,214110.637884787,145552.136529714,"","[M+Cl]- 402.385 [M-H]- 438.367","28",154935.58065691
"1567",438.164343940185,438.16427308032,438.164609158037,314.998413085938,314.997741699219,315.001953125,5,0,5,NA,NA,NA,NA,NA,35016.3148481541,35147.8123644103,33731.1917786541,32714.4979443524,33728.1510360929,"[239][M+1]-","","18",34067.5935943328
"1568",438.231105823906,438.231026817575,438.232095588883,575.23999999998,575.238952636719,575.240051269531,5,0,5,2114.35499206558,7310.10165796305,6851.81985252599,12242.8194938259,4223.01551682937,28655.3423569879,26748.34520213,21926.4552374631,25794.6873525692,26895.6007497124,"","","1101",26004.0861797725
"1570",438.270675762282,438.26877237817,438.271726859793,464.835,464.227874755859,465.441467285156,5,0,5,647.154022204087,498.083354485386,1598.35593849158,334.155248104649,771.478622476844,10319.6601447928,8676.35303855118,7952.52234642439,7786.95259973043,9733.08241088226,"","","70",8893.71410807622
"1571",438.293644899811,438.29339722845,438.293757721579,432.075042724609,431.468994140625,432.076232910156,5,0,5,NA,NA,NA,NA,241.044884455978,62328.8250926976,60674.7617866631,55144.3088367768,59837.4246498599,60764.0928802495,"[241][M+1]-","","15",59749.8826492494
"1572",438.293686274283,438.293488496275,438.293695439568,420.550567626953,420.549,421.156982421875,5,0,5,NA,NA,NA,NA,NA,78869.7012076055,131625.36198903,75605.9953051538,75365.8885055807,75840.6450979904,"","","953",87461.518421072
"1573",438.297425006555,438.297308690571,438.298442389568,512.75800000002,512.152038574219,512.758117675781,5,0,5,433.202875927369,NA,NA,155.523319037334,179.899654882721,30664.7426837966,32721.193403829,32208.2971864348,26675.8673148279,31700.8991497271,"[238][M+2]-","","1003",30794.1999477231
"1574",438.33026900799,438.329980500519,438.330393575959,550.368041992188,549.762,550.973754882812,6,0,5,NA,NA,136.779167820042,NA,NA,51429.3869306977,64358.2897717899,55160.8638319142,71895.5665030796,58471.9704866568,"[242][M+1]-","","58",60263.2155048276
"1577",439.156713612894,439.156609353773,439.157398439656,577.06005859375,577.059,577.666015625,5,0,5,NA,377.229685738152,440.794348874802,608.272528761699,433.157530128736,68472.2389776159,66943.9499479443,61054.8048759851,64113.2960021504,60675.1176461055,"","[M+Cl]- 404.174","1",64251.8814899602
"1578",439.158511755921,439.158251741495,439.15863599963,547.335,546.728881835938,547.94189453125,5,0,5,2123.39498408915,2378.10748170999,3598.14809021447,1578.66796767805,2622.33738958432,31309.7287063288,28377.9905172352,29380.1225645873,24288.1290796856,27592.2164963915,"","","107",28189.6374728456
"1579",439.160709598194,439.160025471191,439.161057003793,257.936706542969,257.860198974609,257.97601562502,5,0,5,NA,NA,192.500635279997,401.467478049742,NA,16457.4486074537,14970.2433674429,15408.5506219666,17037.4117575919,14647.8467089236,"","","814",15704.3002126757
"1580",439.162845045159,439.16154427616,439.163692895569,314.391418457031,313.784027099609,314.997741699219,5,0,5,163.639995863661,NA,179.307467652547,NA,192.568095457181,15160.0433264244,12624.2120492318,14533.446518762,15118.4723098074,16492.954942334,"[239][M+2]-","","18",14785.8258293119
"1581",439.207143145889,439.206214511479,439.207754935372,578.880065917969,578.87899999998,579.486083984375,5,0,5,NA,NA,NA,215.661520402566,137.106450168391,19318.6689049732,17836.816159231,14777.9855086264,16883.3967090914,14791.346914087,"","","1",16721.6428392018
"1582",439.225215892173,439.224258810866,439.22631646512,491.527038574219,491.526,492.133026123047,5,0,5,NA,NA,NA,NA,133.755798833574,9396.9464359654,8940.88994846945,9466.56591195702,8923.26951312463,7041.00648417535,"","[M-H]- 440.235","50",8753.73565873837
"1586",439.414680797332,439.414413606092,439.415019916197,674.72899999998,674.728149414062,675.3349609375,5,0,5,1087.69738149215,1201.78438998051,1592.46592409981,588.320247431348,553.337689562489,26160.3822797547,28063.6633537809,30264.7966120231,27693.818333383,22915.6108205459,"","","415",27019.6542798975
"1587",440.134472273192,440.133594061535,440.134638839814,604.964019775391,604.35700000002,605.57080078125,6,0,5,591.856243298271,NA,228.173651987502,186.981103043126,283.487364611917,17362.4795064787,15662.9864495457,15478.4682139526,17096.8268327044,12668.7404833756,"","[M-H+HCOOH]- 395.142","28",15653.9002972114
"1588",440.151201467511,440.150976439571,440.15156053436,561.893920898438,561.286804199219,562.501037597656,5,0,5,3985.07042624499,1418.82229409354,1792.89919949257,3235.37996816772,2119.96542683528,56643.0276205882,53277.6724757673,42629.2154958027,42266.9129008669,54266.5691210608,"","[M-H]- 441.158","74",49816.6795228172
"1589",440.156423033385,440.156168062571,440.157662334122,594.651550292969,594.044921875,594.652587890625,5,0,5,1666.56906147547,1862.34017769967,1388.48551392844,1753.67865767314,846.388428642633,41184.8599907036,44033.0748052831,32586.0110413078,34875.6007068325,30489.6049956796,"","[M-H-C2H4]- 469.192","28",36633.8303079613
