"","idx","file","mz","rt"
"23",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",230.949897766113,51.429
"24",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",232.973106384277,62.832
"25",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",232.973106384277,64.807
"26",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",175.014457702637,59.947
"27",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",175.014457702637,60.873
"28",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",297.119613647461,63.653
"29",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",297.119613647461,65.118
"30",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",266.804016113281,30.67
"31",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",266.804016113281,32.6
"32",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",241.92098236084,61.24
"33",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",241.92098236084,61.849
"34",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",187.014686584473,69.153
"35",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",187.014686584473,69.777
"36",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",103.040424346924,31.312
"37",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",103.040424346924,32.432
"38",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",321.061950683594,77.892
"39",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",178.051231384277,65.698
"40",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",178.051231384277,66.624
"41",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",213.889410400391,67.805
"42",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",212.002601623535,51.668
"43",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",212.002601623535,52.163
"44",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",299.07991027832,77.453
"45",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",299.07991027832,79.014
"46",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",263.103637695313,66.009
"47",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",263.103637695313,67.237
"48",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",291.894317626953,75.321
"49",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",289.897567749023,72.578
"50",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",289.897567749023,73.225
"51",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",153.019622802734,84.223
"52",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",153.019622802734,87.024
"53",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",188.055892944336,72.208
"54",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",188.055892944336,74.668
"55",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",203.002471923828,70.852
"56",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",203.002471923828,71.573
"57",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",203.002471923828,70.852
"58",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",203.002471923828,71.573
"59",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",131.071157836914,98.484
"60",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",131.071157836914,99.195
"61",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",230.997604370117,104.515
"62",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",230.997604370117,106.545
"63",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",397.003631591797,103.595
"64",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",397.003631591797,105.549
"65",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",254.995178222656,100.003
"66",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",254.995178222656,101.557
"67",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",129.055877685547,90.844
"68",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",129.055877685547,91.732
"69",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",194.045631408691,117.978
"70",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",194.045631408691,118.876
"71",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",215.002426147461,147.85
"72",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",215.002426147461,148.672
"73",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",283.082153320313,153.831
"74",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",283.082153320313,155.142
"75",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",225.062126159668,55.878
"76",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",225.062126159668,57.119
"77",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",131.071157836914,134.565
"78",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",131.071157836914,135.554
"79",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",131.071157836914,167.97
"80",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",232.994766235352,179.787
"81",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",165.056137084961,160.065
"82",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",165.056137084961,161.221
"83",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",151.04052734375,189.043
"84",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",229.017486572266,188.544
"85",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",207.011896769206,189.855
"86",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",199.007392883301,173.556
"87",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",199.007392883301,174.25
"88",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",182.988586425781,195.044
"89",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",182.988586425781,195.676
"90",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",173.082305908203,201.627
"91",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",173.082305908203,202.433
"92",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",204.066673278809,181.457
"93",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",204.066673278809,182.335
"94",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",217.019073486328,191.166
"95",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",217.019073486328,192.174
"96",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",179.05638800727,53.017
"97",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",179.05638800727,53.588
"98",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",179.05638800727,85.142
"99",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",245.01301574707,210.237
"100",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",183.004699707031,217.095
"101",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",183.004699707031,218.223
"102",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",138.019790649414,211.163
"103",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",138.019790649414,212.44
"104",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",940.452270507813,220.854
"105",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",940.452270507813,221.459
"106",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",940.452270507813,221.459
"107",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",143.071243286133,223.904
"108",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",197.082084655762,219.927
"109",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",197.082084655762,220.492
"110",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",589.232360839844,225.789
"111",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",589.232360839844,226.747
"112",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",201.023300170898,199.332
"113",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",201.023300170898,200.714
"114",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",201.023300170898,199.332
"115",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",201.023300170898,200.714
"116",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",295.028198242188,221.771
"117",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",295.028198242188,222.355
"118",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",243.033950805664,228.167
"119",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",243.033950805664,229.368
"120",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",255.087684631348,227.382
"121",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",255.087684631348,228.284
"122",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",297.038223266602,235.195
"123",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",297.038223266602,236.465
"124",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",299.014389038086,232.644
"125",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",299.014389038086,233.254
"126",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",397.150344848633,228.94
"127",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",397.150344848633,230.008
"128",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",245.049201965332,238.589
"129",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",245.049201965332,239.126
"130",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",226.920333862305,233.099
"131",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",226.920333862305,233.719
"132",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",262.896621704102,235.782
"133",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",262.896621704102,236.597
"134",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",411.129867553711,239.786
"135",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",411.129867553711,240.294
"136",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",264.893157958984,237.232
"137",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",264.893157958984,237.232
"138",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",240.913475036621,231.88
"139",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",240.913475036621,232.48
"140",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",225.070381164551,248.112
"141",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",225.070381164551,248.482
"142",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",261.889587402344,231.181
"143",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",261.889587402344,232.002
"144",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",225.571884155273,248.618
"145",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",385.16943359375,238.496
"146",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",385.16943359375,239.057
"147",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",297.8662109375,234.532
"148",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",297.8662109375,235.94
"149",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",269.150207519531,251.813
"150",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",317.929168701172,253.118
"151",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",113.097351074219,252.163
"152",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",215.037673950195,250.3
"153",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",263.886703491211,231.374
"154",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",263.886703491211,235.333
"155",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",352.086334228516,253.944
"156",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",352.086334228516,254.545
"157",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",462.177200317383,256.023
"158",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",462.177200317383,256.762
"159",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",187.097663879395,249.512
"160",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",187.097663879395,249.992
"161",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",345.15576171875,257.089
"162",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",345.15576171875,257.723
"163",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",477.162750244141,248.057
"164",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",477.162750244141,249.32
"165",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",600.284149169922,259.621
"166",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",600.284149169922,260.269
"167",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",159.10270690918,254.722
"168",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",159.10270690918,255.221
"169",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",395.162170410156,264.625
"170",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",405.191925048828,262.681
"171",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",405.191925048828,263.481
"172",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",449.130950927734,237.057
"173",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",449.130950927734,237.664
"174",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",145.08723449707,263.713
"175",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",145.08723449707,264.269
"176",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",199.098297119141,265.411
"177",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",199.098297119141,266.24
"178",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",541.265563964844,261.056
"179",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",541.265563964844,261.853
"180",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",383.153549194336,252.827
"181",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",383.153549194336,253.509
"182",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",495.223754882813,266.79
"183",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",495.223754882813,267.683
"184",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",381.959991455078,272.592
"185",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",381.959991455078,273.139
"186",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",387.18376159668,268.131
"187",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",387.18376159668,268.677
"188",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",407.207794189453,269.028
"189",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",407.207794189453,269.445
"190",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",397.179016113281,271.012
"191",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",397.179016113281,271.863
"192",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",481.244369506836,275.289
"193",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",481.244369506836,276.091
"194",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",221.118171691895,271.643
"195",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",221.118171691895,272.364
"196",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",488.962173461914,260.549
"197",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",488.962173461914,261.393
"198",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",227.038589477539,269.709
"199",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",227.038589477539,270.401
"200",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",583.256612141927,279.617
"201",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",583.256612141927,280.6
"202",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",427.18000793457,280.416
"203",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",427.18000793457,281.377
"204",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",234.983772277832,283.108
"205",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",234.983772277832,283.54
"206",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",281.103286743164,283.648
"207",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",281.103286743164,284.084
"208",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",539.249694824219,270.177
"209",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",539.249694824219,270.844
"210",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",137.024604797363,230.14
"211",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",137.024604797363,230.502
"212",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",527.212768554688,286.23
"213",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",369.174560546875,278.2
"214",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",369.174560546875,279.117
"215",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",229.054328918457,278.045
"216",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",229.054328918457,279.007
"217",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",735.324096679688,293.098
"218",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",735.324096679688,293.805
"219",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",501.139175415039,295.244
"220",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",501.139175415039,296.353
"221",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",425.117294311523,294.122
"222",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",425.117294311523,294.745
"223",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",513.088928222656,292.643
"224",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",513.088928222656,293.363
"225",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",264.890319824219,297.19
"226",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",157.087326049805,286.875
"227",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",157.087326049805,287.311
"228",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",391.174865722656,301.174
"229",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",427.215621948242,297.707
"230",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",427.215621948242,298.194
"231",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",171.980682373047,295.854
"232",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",171.980682373047,296.804
"233",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",435.146011352539,291.759
"234",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",435.146011352539,292.292
"235",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",308.840270996094,305.46
"236",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",308.840270996094,306.35
"237",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",193.090629577637,298.84
"238",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",193.090629577637,299.5
"239",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",413.20068359375,281.138
"240",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",413.20068359375,282.095
"241",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",280.984161376953,303.912
"242",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",528.263717651367,285.997
"243",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",528.263717651367,286.672
"244",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",244.908813476563,290.464
"245",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",244.908813476563,290.943
"246",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",344.979080200195,299.699
"247",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",344.979080200195,300.195
"248",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",465.191833496094,312.162
"249",1,"data/MS2n//ddan/idda/NIST1950_Iterative_RPN_20210405_01.mzML",538.958679199219,276.918
